Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;11:00:12:187;11:00:16:554;11:00:14:367;83.38025714285725;63.06999999999982;73.23108571428583;98.05740000000017;19.302377726718543;30.487895402539905;40.3270195761851;17.21715360482818;1
2;11:00:12:343;11:00:16:710;11:00:14:523;79.91040000000011;60.20157142857135;80.58894285714297;94.43140000000022;19.302377726718543;30.487895402539905;40.3270195761851;17.21715360482818;1
3;11:00:12:500;11:00:16:867;11:00:14:679;76.44054285714294;58.08062857142857;87.1993142857144;90.80540000000028;19.302377726718543;47.54634452122421;17.179214086892404;17.21715360482818;0
4;11:00:12:656;11:00:17:023;11:00:14:835;72.97068571428575;58.94962857142864;90.81974285714294;87.17940000000021;19.302377726718543;47.54634452122421;17.179214086892404;17.21715360482818;0
5;11:00:12:812;11:00:17:179;11:00:14:992;69.50082857142856;59.81862857142869;94.44017142857156;86.45405714285718;19.302377726718543;47.54634452122421;17.179214086892404;24.34694131669423;0
6;11:00:12:968;11:00:17:335;11:00:15:148;68.80699999999997;60.687628571428704;98.06060000000014;86.45405714285705;0.0;36.484835563883834;17.179214086892404;24.34694131669423;0
7;11:00:13:125;11:00:17:492;11:00:15:304;65.93842857142835;65.87322857142867;100.23300000000013;86.45405714285717;30.487895402539905;40.3270195761851;0.0;24.34694131669423;0
8;11:00:13:281;11:00:17:648;11:00:15:460;63.06999999999982;73.23108571428583;98.05740000000017;88.62965714285724;30.487895402539905;40.3270195761851;17.21715360482818;17.214620914394384;0
9;11:00:13:437;11:00:17:804;11:00:15:617;60.20157142857135;80.58894285714297;94.43140000000022;92.14454285714302;30.487895402539905;40.3270195761851;17.21715360482818;17.22185921234084;0
10;11:00:13:593;11:00:17:960;11:00:15:773;58.08062857142857;87.1993142857144;90.80540000000028;95.63182857142881;47.54634452122421;17.179214086892404;17.21715360482818;17.22185921234084;0
11;11:00:13:750;11:00:18:117;11:00:15:929;58.94962857142864;90.81974285714294;87.17940000000021;99.11911428571459;47.54634452122421;17.179214086892404;17.21715360482818;17.22185921234084;0
12;11:00:13:906;11:00:18:273;11:00:16:085;59.81862857142869;94.44017142857156;86.45405714285718;99.70574285714314;47.54634452122421;17.179214086892404;24.34694131669423;0.499260957200204;1
13;11:00:14:062;11:00:18:429;11:00:16:242;60.687628571428704;98.06060000000014;86.45405714285705;99.54402857142875;36.484835563883834;17.179214086892404;24.34694131669423;0.5065131275421472;1
14;11:00:14:218;11:00:18:585;11:00:16:398;65.87322857142867;100.23300000000013;86.45405714285717;99.38245714285735;40.3270195761851;0.0;24.34694131669423;0.5065131275421472;1
15;11:00:14:375;11:00:18:742;11:00:16:554;73.23108571428583;98.05740000000017;88.62965714285724;99.22088571428597;40.3270195761851;17.21715360482818;17.214620914394384;0.5065131275421472;1
16;11:00:14:531;11:00:18:898;11:00:16:710;80.58894285714297;94.43140000000022;92.14454285714302;99.17042857142884;40.3270195761851;17.21715360482818;17.22185921234084;0.08540518127176784;1
17;11:00:14:687;11:00:19:054;11:00:16:867;87.1993142857144;90.80540000000028;95.63182857142881;98.4940000000002;17.179214086892404;17.21715360482818;17.22185921234084;2.4891475919372934;1
18;11:00:14:843;11:00:19:210;11:00:17:023;90.81974285714294;87.17940000000021;99.11911428571459;97.81771428571437;17.179214086892404;17.21715360482818;17.22185921234084;2.4891475919372934;1
19;11:00:15:000;11:00:19:367;11:00:17:179;94.44017142857156;86.45405714285718;99.70574285714314;97.14142857142862;17.179214086892404;24.34694131669423;0.499260957200204;2.4891475919372934;0
20;11:00:15:156;11:00:19:523;11:00:17:335;98.06060000000014;86.45405714285705;99.54402857142875;96.48814285714296;17.179214086892404;24.34694131669423;0.5065131275421472;2.4876819912237904;0
21;11:00:15:312;11:00:19:679;11:00:17:492;100.23300000000013;86.45405714285717;99.38245714285735;96.15357142857158;0.0;24.34694131669423;0.5065131275421472;2.779470076161076;0
22;11:00:15:468;11:00:19:835;11:00:17:648;98.05740000000017;88.62965714285724;99.22088571428597;95.81914285714304;17.21715360482818;17.214620914394384;0.5065131275421472;2.779470076161076;0
23;11:00:15:625;11:00:19:992;11:00:17:804;94.43140000000022;92.14454285714302;99.17042857142884;95.4847142857145;17.21715360482818;17.22185921234084;0.08540518127176784;2.779470076161076;0
24;11:00:15:781;11:00:20:148;11:00:17:960;90.80540000000028;95.63182857142881;98.4940000000002;95.9170000000002;17.21715360482818;17.22185921234084;2.4891475919372934;2.410993258212677;0
25;11:00:15:937;11:00:20:304;11:00:18:117;87.17940000000021;99.11911428571459;97.81771428571437;96.80242857142882;17.21715360482818;17.22185921234084;2.4891475919372934;2.410994562815658;0
26;11:00:16:093;11:00:20:460;11:00:18:273;86.45405714285718;99.70574285714314;97.14142857142862;97.68785714285745;24.34694131669423;0.499260957200204;2.4891475919372934;2.410994562815658;0
27;11:00:16:250;11:00:20:617;11:00:18:429;86.45405714285705;99.54402857142875;96.48814285714296;98.57328571428602;24.34694131669423;0.5065131275421472;2.4876819912237904;2.410994562815658;0
28;11:00:16:406;11:00:20:773;11:00:18:585;86.45405714285717;99.38245714285735;96.15357142857158;99.04837142857158;24.34694131669423;0.5065131275421472;2.779470076161076;2.6510090223927487;0
29;11:00:16:562;11:00:20:929;11:00:18:742;88.62965714285724;99.22088571428597;95.81914285714304;99.1580857142858;17.214620914394384;0.5065131275421472;2.779470076161076;2.651010372274863;0
30;11:00:16:718;11:00:21:085;11:00:18:898;92.14454285714302;99.17042857142884;95.4847142857145;99.2678000000001;17.22185921234084;0.08540518127176784;2.779470076161076;2.651010372274863;0
31;11:00:16:875;11:00:21:242;11:00:19:054;95.63182857142881;98.4940000000002;95.9170000000002;99.26437142857156;17.22185921234084;2.4891475919372934;2.410993258212677;1.6588730263578408;0
32;11:00:17:031;11:00:21:398;11:00:19:210;99.11911428571459;97.81771428571437;96.80242857142882;98.91568571428593;17.22185921234084;2.4891475919372934;2.410994562815658;1.9323147980577393;0
33;11:00:17:187;11:00:21:554;11:00:19:367;99.70574285714314;97.14142857142862;97.68785714285745;98.72940000000031;0.499260957200204;2.4891475919372934;2.410994562815658;1.9323147980577393;0
34;11:00:17:343;11:00:21:710;11:00:19:523;99.54402857142875;96.48814285714296;98.57328571428602;98.54311428571458;0.5065131275421472;2.4876819912237904;2.410994562815658;1.9323147980577393;0
35;11:00:17:500;11:00:21:867;11:00:19:679;99.38245714285735;96.15357142857158;99.04837142857158;98.44831428571456;0.5065131275421472;2.779470076161076;2.6510090223927487;0.9909562094745344;0
36;11:00:17:656;11:00:22:023;11:00:19:835;99.22088571428597;95.81914285714304;99.1580857142858;98.83037142857155;0.5065131275421472;2.779470076161076;2.651010372274863;1.190717060775911;0
37;11:00:17:812;11:00:22:179;11:00:19:992;99.17042857142884;95.4847142857145;99.2678000000001;99.28708571428577;0.08540518127176784;2.779470076161076;2.651010372274863;1.190717060775911;0
38;11:00:17:968;11:00:22:335;11:00:20:148;98.4940000000002;95.9170000000002;99.26437142857156;99.74380000000008;2.4891475919372934;2.410993258212677;1.6588730263578408;1.190717060775911;0
39;11:00:18:125;11:00:22:492;11:00:20:304;97.81771428571437;96.80242857142882;98.91568571428593;100.09248571428583;2.4891475919372934;2.410994562815658;1.9323147980577393;0.6601666962425758;0
40;11:00:18:281;11:00:22:648;11:00:20:460;97.14142857142862;97.68785714285745;98.72940000000031;100.37382857142858;2.4891475919372934;2.410994562815658;1.9323147980577393;0.7781529208250462;0
41;11:00:18:437;11:00:22:804;11:00:20:617;96.48814285714296;98.57328571428602;98.54311428571458;100.67911428571412;2.4876819912237904;2.410994562815658;1.9323147980577393;0.7781529208250462;0
42;11:00:18:593;11:00:22:960;11:00:20:773;96.15357142857158;99.04837142857158;98.44831428571456;100.98439999999967;2.779470076161076;2.6510090223927487;0.9909562094745344;0.7781529208250462;1
43;11:00:18:750;11:00:23:117;11:00:20:929;95.81914285714304;99.1580857142858;98.83037142857155;101.17805714285683;2.779470076161076;2.651010372274863;1.190717060775911;0.4119489062501724;1
44;11:00:18:906;11:00:23:273;11:00:21:085;95.4847142857145;99.2678000000001;99.28708571428577;100.99782857142834;2.779470076161076;2.651010372274863;1.190717060775911;1.3904327712334121;0
45;11:00:19:062;11:00:23:429;11:00:21:242;95.9170000000002;99.26437142857156;99.74380000000008;100.74297142857118;2.410993258212677;1.6588730263578408;1.190717060775911;1.3904327712334121;0
46;11:00:19:218;11:00:23:585;11:00:21:398;96.80242857142882;98.91568571428593;100.09248571428583;100.488114285714;2.410994562815658;1.9323147980577393;0.6601666962425758;1.3904327712334121;0
47;11:00:19:375;11:00:23:742;11:00:21:554;97.68785714285745;98.72940000000031;100.37382857142858;100.13819999999967;2.410994562815658;1.9323147980577393;0.7781529208250462;1.3280065474082248;0
48;11:00:19:531;11:00:23:898;11:00:21:710;98.57328571428602;98.54311428571458;100.67911428571412;99.76419999999968;2.410994562815658;1.9323147980577393;0.7781529208250462;1.3280116354165872;0
49;11:00:19:687;11:00:24:054;11:00:21:867;99.04837142857158;98.44831428571456;100.98439999999967;99.39034285714251;2.6510090223927487;0.9909562094745344;0.7781529208250462;1.3280116354165872;0
50;11:00:19:843;11:00:24:210;11:00:22:023;99.1580857142858;98.83037142857155;101.17805714285683;99.01648571428535;2.651010372274863;1.190717060775911;0.4119489062501724;1.3280116354165872;0
51;11:00:20:000;11:00:24:367;11:00:22:179;99.2678000000001;99.28708571428577;100.99782857142834;98.94185714285678;2.651010372274863;1.190717060775911;1.3904327712334121;0.003676117887753578;0
52;11:00:20:156;11:00:24:523;11:00:22:335;99.26437142857156;99.74380000000008;100.74297142857118;98.65199999999982;1.6588730263578408;1.190717060775911;1.3904327712334121;1.0790468995449811;0
53;11:00:20:312;11:00:24:679;11:00:22:492;98.91568571428593;100.09248571428583;100.488114285714;98.36228571428576;1.9323147980577393;0.6601666962425758;1.3904327712334121;1.0790468995449811;0
54;11:00:20:468;11:00:24:835;11:00:22:648;98.72940000000031;100.37382857142858;100.13819999999967;98.07257142857169;1.9323147980577393;0.7781529208250462;1.3280065474082248;1.0790468995449811;0
55;11:00:20:625;11:00:24:992;11:00:22:804;98.54311428571458;100.67911428571412;99.76419999999968;97.83174285714308;1.9323147980577393;0.7781529208250462;1.3280116354165872;1.4104954264361733;0
56;11:00:20:781;11:00:25:148;11:00:22:960;98.44831428571456;100.98439999999967;99.39034285714251;97.78645714285724;0.9909562094745344;0.7781529208250462;1.3280116354165872;1.4104978526084113;0
57;11:00:20:937;11:00:25:304;11:00:23:117;98.83037142857155;101.17805714285683;99.01648571428535;97.74117142857146;1.190717060775911;0.4119489062501724;1.3280116354165872;1.4104978526084113;0
58;11:00:21:093;11:00:25:460;11:00:23:273;99.28708571428577;100.99782857142834;98.94185714285678;97.69588571428568;1.190717060775911;1.3904327712334121;0.003676117887753578;1.4104978526084113;0
59;11:00:21:250;11:00:25:617;11:00:23:429;99.74380000000008;100.74297142857118;98.65199999999982;97.95851428571427;1.190717060775911;1.3904327712334121;1.0790468995449811;0.9659845819875259;0
60;11:00:21:406;11:00:25:773;11:00:23:585;100.09248571428583;100.488114285714;98.36228571428576;98.29394285714295;0.6601666962425758;1.3904327712334121;1.0790468995449811;0.965988034525074;0
61;11:00:21:562;11:00:25:929;11:00:23:742;100.37382857142858;100.13819999999967;98.07257142857169;98.62937142857159;0.7781529208250462;1.3280065474082248;1.0790468995449811;0.965988034525074;0
62;11:00:21:718;11:00:26:085;11:00:23:898;100.67911428571412;99.76419999999968;97.83174285714308;98.91605714285737;0.7781529208250462;1.3280116354165872;1.4104954264361733;0.3285791113615796;0
63;11:00:21:875;11:00:26:242;11:00:24:054;100.98439999999967;99.39034285714251;97.78645714285724;99.0160571428573;0.7781529208250462;1.3280116354165872;1.4104978526084113;0.33816189844613187;0
64;11:00:22:031;11:00:26:398;11:00:24:210;101.17805714285683;99.01648571428535;97.74117142857146;99.1299142857144;0.4119489062501724;1.3280116354165872;1.4104978526084113;0.33816189844613187;0
65;11:00:22:187;11:00:26:554;11:00:24:367;100.99782857142834;98.94185714285678;97.69588571428568;99.24377142857155;1.3904327712334121;0.003676117887753578;1.4104978526084113;0.33816189844613187;0
66;11:00:22:343;11:00:26:710;11:00:24:523;100.74297142857118;98.65199999999982;97.95851428571427;99.33957142857157;1.3904327712334121;1.0790468995449811;0.9659845819875259;0.0800171954088886;0
67;11:00:22:500;11:00:26:867;11:00:24:679;100.488114285714;98.36228571428576;98.29394285714295;99.20154285714295;1.3904327712334121;1.0790468995449811;0.965988034525074;1.4953057918536843;0
68;11:00:22:656;11:00:27:023;11:00:24:835;100.13819999999967;98.07257142857169;98.62937142857159;98.82254285714289;1.3280065474082248;1.0790468995449811;0.965988034525074;1.4953057918536843;0
69;11:00:22:812;11:00:27:179;11:00:24:992;99.76419999999968;97.83174285714308;98.91605714285737;98.44354285714287;1.3280116354165872;1.4104954264361733;0.3285791113615796;1.4953057918536843;0
70;11:00:22:968;11:00:27:335;11:00:25:148;99.39034285714251;97.78645714285724;99.0160571428573;98.05554285714295;1.3280116354165872;1.4104978526084113;0.33816189844613187;1.4931655399847903;0
71;11:00:23:125;11:00:27:492;11:00:25:304;99.01648571428535;97.74117142857146;99.1299142857144;97.8128000000002;1.3280116354165872;1.4104978526084113;0.33816189844613187;1.7923036241446069;0
72;11:00:23:281;11:00:27:648;11:00:25:460;98.94185714285678;97.69588571428568;99.24377142857155;97.6763714285717;0.003676117887753578;1.4104978526084113;0.33816189844613187;1.7923036241446069;0
73;11:00:23:437;11:00:27:804;11:00:25:617;98.65199999999982;97.95851428571427;99.33957142857157;97.53994285714315;1.0790468995449811;0.9659845819875259;0.0800171954088886;1.7923036241446069;0
74;11:00:23:593;11:00:27:960;11:00:25:773;98.36228571428576;98.29394285714295;99.20154285714295;97.56440000000026;1.0790468995449811;0.965988034525074;1.4953057918536843;0.9913672131575775;0
75;11:00:23:750;11:00:28:117;11:00:25:929;98.07257142857169;98.62937142857159;98.82254285714289;100.73700000000001;1.0790468995449811;0.965988034525074;1.4953057918536843;9.822824402812765;0
76;11:00:23:906;11:00:28:273;11:00:26:085;97.83174285714308;98.91605714285737;98.44354285714287;105.51799999999976;1.4104954264361733;0.3285791113615796;1.4953057918536843;9.822824402812765;0
77;11:00:24:062;11:00:28:429;11:00:26:242;97.78645714285724;99.0160571428573;98.05554285714295;110.29899999999958;1.4104978526084113;0.33816189844613187;1.4931655399847903;9.822824402812765;0
78;11:00:24:218;11:00:28:585;11:00:26:398;97.74117142857146;99.1299142857144;97.8128000000002;114.92088571428528;1.4104978526084113;0.33816189844613187;1.7923036241446069;9.772669558374014;0
79;11:00:24:375;11:00:28:742;11:00:26:554;97.69588571428568;99.24377142857155;97.6763714285717;116.69997142857112;1.4104978526084113;0.33816189844613187;1.7923036241446069;16.046905628335836;0
80;11:00:24:531;11:00:28:898;11:00:26:710;97.95851428571427;99.33957142857157;97.53994285714315;116.65497142857123;0.9659845819875259;0.0800171954088886;1.7923036241446069;16.046905628335836;0
81;11:00:24:687;11:00:29:054;11:00:26:867;98.29394285714295;99.20154285714295;97.56440000000026;116.60997142857133;0.965988034525074;1.4953057918536843;0.9913672131575775;16.046905628335836;0
82;11:00:24:843;11:00:29:210;11:00:27:023;98.62937142857159;98.82254285714289;100.73700000000001;113.65780000000002;0.965988034525074;1.4953057918536843;9.822824402812765;12.727847812868687;0
83;11:00:25:000;11:00:29:367;11:00:27:179;98.91605714285737;98.44354285714287;105.51799999999976;108.93811428571432;0.3285791113615796;1.4953057918536843;9.822824402812765;12.74981379297911;0
84;11:00:25:156;11:00:29:523;11:00:27:335;99.0160571428573;98.05554285714295;110.29899999999958;104.17882857142867;0.33816189844613187;1.4931655399847903;9.822824402812765;12.74981379297911;0
85;11:00:25:312;11:00:29:679;11:00:27:492;99.1299142857144;97.8128000000002;114.92088571428528;99.419542857143;0.33816189844613187;1.7923036241446069;9.772669558374014;12.74981379297911;0
