time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
12:06:05:460;-0.6703765;-0.2873042;9.672575;1105.7246;14.162943;315.1798
12:06:05:468;-0.6703765;-0.2873042;9.672575;1105.7246;14.162943;315.1798
12:06:05:476;-0.6703765;-0.2873042;9.672575;1118.8989;14.162943;315.1798
12:06:05:484;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:492;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:500;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:507;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:515;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:523;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:531;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:539;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:546;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:554;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:562;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:570;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:578;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:585;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:593;-0.93852705;-0.15322891;10.208876;1118.8989;14.162943;315.1798
12:06:05:601;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:609;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:617;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:625;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:632;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:640;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:648;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:656;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:664;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:671;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:679;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:687;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:695;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:703;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:710;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:718;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:726;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:734;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:742;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:750;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:757;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:765;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:773;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:781;-0.2681506;-0.1340753;9.902418;1118.8989;14.162943;315.1798
12:06:05:789;-0.2681506;-0.1340753;9.902418;1114.4899;14.162943;315.1798
12:06:05:796;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:804;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:812;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:820;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:828;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:835;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:843;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:851;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:859;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:867;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:875;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:882;-0.40222588;-0.095768064;9.672575;1114.4899;14.162943;315.1798
12:06:05:890;-0.40222588;-0.095768064;9.672575;1145.7197;14.162943;315.1798
12:06:05:898;-0.40222588;-0.095768064;9.672575;1145.7197;14.162943;315.1798
12:06:05:906;-0.40222588;-0.095768064;9.672575;1145.7197;14.162943;315.1798
12:06:05:914;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:921;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:929;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:937;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:945;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:953;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:960;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:968;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:976;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:984;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:05:992;-0.61291564;-0.24899697;9.634268;1145.7197;14.162943;315.1798
12:06:06:000;-0.61291564;-0.24899697;9.634268;1168.5604;14.162943;315.1798
12:06:06:007;-0.61291564;-0.24899697;9.634268;1168.5604;14.162943;315.1798
12:06:06:015;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:023;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:031;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:039;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:046;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:054;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:062;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:070;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:078;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:085;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:093;-0.6703765;-0.076614454;9.519346;1168.5604;14.162943;315.1798
12:06:06:101;-0.6703765;-0.076614454;9.519346;1159.3699;14.162943;315.1798
12:06:06:109;-0.6703765;-0.076614454;9.519346;1159.3699;14.162943;315.1798
12:06:06:117;-0.6703765;-0.076614454;9.519346;1159.3699;14.162943;315.1798
12:06:06:125;-0.6703765;-0.076614454;9.519346;1159.3699;14.162943;315.1798
12:06:06:132;-0.6703765;-0.076614454;9.519346;1159.3699;14.162943;315.1798
12:06:06:140;-1.2258313;-0.22984336;10.189722;1159.3699;14.162943;315.1798
12:06:06:148;-1.2258313;-0.22984336;10.189722;1159.3699;14.162943;315.1798
12:06:06:156;-1.2258313;-0.22984336;10.189722;1159.3699;14.162943;315.1798
12:06:06:164;-1.2258313;-0.22984336;10.189722;1159.3699;14.162943;315.1798
12:06:06:171;-1.2258313;-0.22984336;10.189722;1159.3699;14.162943;315.1798
12:06:06:179;-1.2258313;-0.22984336;10.189722;1159.3699;14.162943;315.1798
12:06:06:187;-1.2258313;-0.22984336;10.189722;1159.3699;14.162943;315.1798
12:06:06:195;-1.2258313;-0.22984336;10.189722;1159.3699;14.162943;315.1798
12:06:06:203;-1.2258313;-0.22984336;10.189722;1187.1614;14.162943;315.1798
12:06:06:210;-1.2258313;-0.22984336;10.189722;1187.1614;14.162943;315.1798
12:06:06:218;-1.2258313;-0.22984336;10.189722;1187.1614;14.162943;315.1798
12:06:06:226;-1.2258313;-0.22984336;10.189722;1187.1614;14.162943;315.1798
12:06:06:234;-1.2258313;-0.22984336;10.189722;1187.1614;14.162943;315.1798
12:06:06:242;-1.2258313;-0.22984336;10.189722;1187.1614;14.162943;315.1798
12:06:06:250;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:257;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:265;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:273;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:281;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:289;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:296;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:304;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:312;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:320;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
12:06:06:328;-0.038307227;-0.1340753;8.90643;1187.1614;14.162943;315.1798
