Time_Biotrace;Time_Accel;AccelX;AccelY;AccelZ
12:06:05:726;13:06:05:597;-0.1340753;9.902418;-0.2681506
12:06:05:734;13:06:05:597;-0.1340753;9.902418;-0.2681506
12:06:05:742;13:06:05:597;-0.1340753;9.902418;-0.2681506
12:06:05:750;13:06:05:597;-0.1340753;9.902418;-0.2681506
12:06:05:757;13:06:05:597;-0.1340753;9.902418;-0.2681506
12:06:05:765;13:06:05:597;-0.1340753;9.902418;-0.2681506
12:06:05:773;13:06:05:597;-0.1340753;9.902418;-0.2681506
12:06:05:781;13:06:05:597;-0.1340753;9.902418;-0.2681506
12:06:05:789;13:06:05:597;-0.1340753;9.902418;-0.2681506
12:06:05:796;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:804;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:812;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:820;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:828;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:835;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:843;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:851;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:859;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:867;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:875;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:882;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:890;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:898;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:906;13:06:05:792;-0.095768064;9.672575;-0.40222588
12:06:05:914;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:921;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:929;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:937;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:945;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:953;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:960;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:968;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:976;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:984;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:05:992;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:06:000;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:06:007;13:06:05:910;-0.24899697;9.634268;-0.61291564
12:06:06:015;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:023;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:031;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:039;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:046;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:054;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:062;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:070;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:078;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:085;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:093;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:101;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:109;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:117;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:125;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:132;13:06:06:011;-0.076614454;9.519346;-0.6703765
12:06:06:140;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:148;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:156;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:164;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:171;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:179;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:187;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:195;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:203;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:210;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:218;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:226;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:234;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:242;13:06:06:135;-0.22984336;10.189722;-1.2258313
12:06:06:250;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:257;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:265;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:273;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:281;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:289;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:296;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:304;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:312;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:320;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:328;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:335;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:343;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:351;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:359;13:06:06:248;-0.1340753;8.90643;-0.038307227
12:06:06:367;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:375;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:382;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:390;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:398;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:406;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:414;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:421;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:429;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:437;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:445;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:453;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:460;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:468;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:476;13:06:06:363;-0.38307226;10.726024;-0.7086837
12:06:06:484;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:492;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:500;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:507;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:515;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:523;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:531;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:539;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:546;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:554;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:562;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:570;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:578;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:585;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:593;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:601;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:609;13:06:06:481;0.19153613;9.557653;-0.22984336
12:06:06:617;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:625;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:632;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:640;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:648;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:656;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:664;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:671;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:679;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:687;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:695;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:703;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:710;13:06:06:614;-0.15322891;9.730036;-0.59376204
12:06:06:718;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:726;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:734;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:742;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:750;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:757;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:765;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:773;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:781;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:789;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:796;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:804;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:812;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:820;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:828;13:06:06:716;-0.19153613;9.289502;-0.80445176
12:06:06:835;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:843;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:851;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:859;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:867;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:875;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:882;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:890;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:898;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:906;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:914;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:921;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:929;13:06:06:832;-0.91937345;9.80665;-0.7086837
12:06:06:937;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:06:945;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:06:953;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:06:960;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:06:968;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:06:976;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:06:984;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:06:992;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:000;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:007;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:015;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:023;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:031;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:039;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:046;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:054;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:062;13:06:06:935;-0.22984336;9.442732;-1.0151415
12:06:07:070;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:078;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:085;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:093;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:101;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:109;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:117;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:125;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:132;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:140;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:148;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:156;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:164;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:171;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:179;13:06:07:067;0.24899697;9.672575;-0.47884035
12:06:07:187;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:195;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:203;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:210;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:218;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:226;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:234;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:242;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:250;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:257;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:265;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:273;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:281;13:06:07:181;0.30645782;10.189722;-1.7621324
12:06:07:289;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:296;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:304;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:312;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:320;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:328;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:335;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:343;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:351;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:359;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:367;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:375;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:382;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:390;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:398;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:406;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:414;13:06:07:286;0.019153614;10.802638;-1.934515
12:06:07:421;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:429;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:437;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:445;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:453;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:460;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:468;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:476;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:484;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:492;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:500;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:507;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:515;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:523;13:06:07:415;-0.45968673;10.304645;-1.6089035
12:06:07:531;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:539;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:546;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:554;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:562;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:570;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:578;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:585;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:593;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:601;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:609;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:617;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:625;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:632;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:640;13:06:07:524;-0.45968673;10.553641;-1.4173675
12:06:07:648;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:656;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:664;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:671;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:679;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:687;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:695;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:703;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:710;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:718;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:726;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:734;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:742;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:750;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:757;13:06:07:644;-0.8619126;10.189722;-0.7278373
12:06:07:765;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:773;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:781;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:789;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:796;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:804;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:812;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:820;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:828;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:835;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:843;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:851;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:859;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:867;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:875;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:882;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:890;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:898;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:906;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:914;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:921;13:06:07:762;-1.2066777;9.902418;-0.7469909
12:06:07:929;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:07:937;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:07:945;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:07:953;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:07:960;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:07:968;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:07:976;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:07:984;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:07:992;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:08:000;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:08:007;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:08:015;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:08:023;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:08:031;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:08:039;13:06:07:926;-1.283292;10.323798;-1.091756
12:06:08:046;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:054;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:062;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:070;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:078;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:085;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:093;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:101;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:109;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:117;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:125;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:132;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:140;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:148;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:156;13:06:08:041;-1.1875241;10.43872;-0.8619126
12:06:08:164;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:171;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:179;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:187;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:195;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:203;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:210;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:218;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:226;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:234;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:242;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:250;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:257;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:265;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:273;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:281;13:06:08:160;-0.842759;10.055647;-0.6703765
12:06:08:289;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:296;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:304;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:312;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:320;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:328;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:335;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:343;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:351;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:359;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:367;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:375;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:382;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:390;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:398;13:06:08:288;-0.9959879;9.653421;-0.5363012
12:06:08:406;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:414;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:421;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:429;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:437;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:445;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:453;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:460;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:468;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:476;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:484;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:492;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:500;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:507;13:06:08:406;-1.1300632;10.668563;0.6512229
12:06:08:515;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:523;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:531;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:539;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:546;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:554;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:562;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:570;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:578;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:585;13:06:08:511;-0.91937345;9.883265;-0.9768343
12:06:08:593;13:06:08:511;-0.91937345;9.883265;-0.9768343
