((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
12.0:6.0:7.0:644.0;-0.821519006902;0.275462989789;0.5921981811062254;-0.47884035;-0.571495943332;0.218292862335;-1.3559625171123988;-0.1340753;10.0127909527;0.233257688609;-0.7734182952503801;10.534488;1182.89535911;2059.84854826;-0.5683700415944934;1225.255;15.1534172571;0.7768576991;-0.9547608229582343;16.134733;317.005746821;1.81109904411;-1.428628707495588;318.53842
12.0:6.0:7.0:800.5;-0.825554946634;0.274518875199;0.6193530310418636;-0.52480903;-0.600226364314;0.217768121073;-1.289151450741682;-0.1340753;10.0143984964;0.233335903647;-0.7726505497700775;10.534488;1182.94534875;2093.98628716;-0.34421381768143755;1225.255;15.2501651857;0.837929399173;-1.1255404723248879;16.134733;317.141651821;1.81348300226;-1.41317575872088;318.53842
12.0:6.0:7.5:456.5;-0.830206538095;0.277641966273;0.620948752634233;-0.5363012;-0.631111565564;0.21507260234;-1.1629197206963122;-0.15322891;9.99548429911;0.251662628909;-0.8866877272872231;10.534488;1182.71162429;2164.73935181;-0.13630707387984398;1225.255;15.3469131143;0.880280775881;-1.273228306924509;16.134733;317.277556821;1.77892662235;-1.3737349175476044;318.53842
12.0:6.0:7.5:612.5;-0.82955668322;0.29041884894;0.5677558828465457;-0.59376204;-0.659226333957;0.208251362126;-0.9622162056831032;-0.19153613;9.97964836875;0.268865495075;-0.9626897334354818;10.534488;1180.39305036;2640.65196546;0.6290976394073229;1225.255;15.4436610429;0.903911829223;-1.3912169823717797;16.134733;317.413461821;1.70742990439;-1.314173477495687;318.53842
12.0:6.0:8.0:269.0;-0.798158437577;0.332829023369;0.3610615365142791;-0.47884035;-0.692847767964;0.206035770314;-0.7407395699847448;-0.222181914;10.0010935741;0.268535769209;-0.9354201728039429;10.534488;1177.79634946;2981.55167705;0.2932481357131427;1225.255;15.5454094214;0.924113873329;-1.4513304554709163;16.871885;317.538215321;1.57679491941;-1.2343676483173056;318.98514
12.0:6.0:8.0:425.5;-0.73823498847;0.412409951101;0.5274696520673481;-0.22984336;-0.72947905545;0.206291059602;-0.46878783302721594;-0.22984336;10.0221283723;0.279229056998;-0.8754690550483031;10.553641;1176.24807;3118.95658932;0.08699202867552414;1225.255;15.65644435;0.949986147415;-1.4761612411125802;16.871885;317.642258893;1.37831576191;-1.1644691918907482;318.98514
12.0:6.0:8.0:581.5;-0.704921382282;0.500707751053;1.0905968496110896;-0.367749376;-0.742578759057;0.197660262543;-0.22394324112824515;-0.36391866;10.0413161938;0.28148030836;-0.8916160198019343;10.553641;1174.27382125;3206.25671758;-0.05339968602266332;1225.255;15.7674792786;0.951200910775;-1.532127920079747;16.871885;317.746302464;1.15818647489;-1.2734365508691474;318.98514
12.0:6.0:8.0:737.5;-0.665895894711;0.562500206001;0.6292443103039331;-0.019153614;-0.769428021021;0.182806495799;0.12007837477415473;-0.40222588;10.0326286562;0.274226079773;-0.7789219432810843;10.534488;1171.22585625;3433.82007214;-0.3347179310386399;1225.255;15.8647208857;0.969287220988;-1.5366779526293626;16.871885;317.817744071;1.05814703576;-1.0841262540434369;318.98514
12.0:6.0:8.5:394.0;-0.610521428711;0.668269415682;0.09891353263533942;0.05746084;-0.799868585236;0.16775759477;0.5218341159112834;-0.40222588;10.0438129848;0.271064538644;-0.7260557332166004;10.534488;1168.29120304;3583.47317199;-0.507627585158748;1225.255;15.9612365286;0.970778058138;-1.5133457528194254;16.871885;317.887469786;0.955546075507;-0.8055270599461228;318.98514
12.0:6.0:8.5:550.5;-0.539550449711;0.78106187464;-0.35209195611607225;0.2873042;-0.814028577557;0.158821953022;0.9544678780812745;-0.45968673;10.0543816884;0.259093276442;-0.6244088211861838;10.534488;1167.19436125;3707.10551356;-0.6124235786947092;1225.255;16.0577521714;0.953638356656;-1.4618590999806804;16.871885;317.9571955;0.843221764785;-0.45225436282598164;318.98514
