time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
14:50:47:007;0.019153614;-0.2681506;9.883265;716.2113;0.11561112;156.99957
14:50:47:015;0.095768064;-0.2873042;9.9790325;716.2113;0.11561112;156.99957
14:50:47:023;0.095768064;-0.2873042;9.9790325;716.2113;0.11561112;156.99957
14:50:47:031;0.095768064;-0.2873042;9.9790325;716.2113;0.11561112;156.99957
14:50:47:039;0.095768064;-0.2873042;9.9790325;716.2113;0.11561112;156.99957
14:50:47:046;0.095768064;-0.2873042;9.9790325;716.2113;0.11561112;156.99957
14:50:47:054;0.095768064;-0.2873042;9.9790325;716.2113;0.11561112;156.99957
14:50:47:062;0.095768064;-0.2873042;9.9790325;753.9298;0.11561112;156.99957
14:50:47:070;0.095768064;-0.2873042;9.9790325;753.9298;0.11561112;156.99957
14:50:47:078;0.095768064;-0.2873042;9.9790325;753.9298;0.11561112;156.99957
14:50:47:085;0.095768064;-0.2873042;9.9790325;753.9298;0.11561112;156.99957
14:50:47:093;0.095768064;-0.2873042;9.9790325;753.9298;0.11561112;156.99957
14:50:47:101;0.095768064;-0.2873042;9.9790325;753.9298;0.11561112;156.99957
14:50:47:109;0.095768064;-0.2873042;9.9790325;753.9298;0.11561112;156.99957
14:50:47:117;0.15322891;-0.40222588;10.036493;753.9298;0.11561112;156.99957
14:50:47:125;0.15322891;-0.40222588;10.036493;753.9298;0.11561112;156.99957
14:50:47:132;0.15322891;-0.40222588;10.036493;753.9298;0.11561112;156.99957
14:50:47:140;0.15322891;-0.40222588;10.036493;753.9298;0.11561112;156.99957
14:50:47:148;0.15322891;-0.40222588;10.036493;753.9298;0.11561112;156.99957
14:50:47:156;0.15322891;-0.40222588;10.036493;753.9298;0.11561112;156.99957
14:50:47:164;0.15322891;-0.40222588;10.036493;724.74475;0.11561112;156.99957
14:50:47:171;0.15322891;-0.40222588;10.036493;724.74475;0.11561112;156.99957
14:50:47:179;0.15322891;-0.40222588;10.036493;724.74475;0.11561112;156.99957
14:50:47:187;0.15322891;-0.40222588;10.036493;724.74475;0.11561112;156.99957
14:50:47:195;0.15322891;-0.40222588;10.036493;724.74475;0.11561112;156.99957
14:50:47:203;0.15322891;-0.40222588;10.036493;724.74475;0.11561112;156.99957
14:50:47:210;0.15322891;-0.40222588;10.036493;724.74475;0.11561112;156.99957
14:50:47:218;0.15322891;-0.40222588;10.036493;724.74475;0.11561112;156.99957
14:50:47:226;0.076614454;-0.2873042;10.055647;724.74475;0.11561112;156.99957
14:50:47:234;0.076614454;-0.2873042;10.055647;724.74475;0.11561112;156.99957
14:50:47:242;0.076614454;-0.2873042;10.055647;724.74475;0.11561112;156.99957
14:50:47:250;0.076614454;-0.2873042;10.055647;724.74475;0.11561112;156.99957
14:50:47:257;0.076614454;-0.2873042;10.055647;724.74475;0.11561112;156.99957
14:50:47:265;0.076614454;-0.2873042;10.055647;724.74475;0.11561112;156.99957
14:50:47:273;0.076614454;-0.2873042;10.055647;730.4899;0.11561112;156.99957
14:50:47:281;0.076614454;-0.2873042;10.055647;730.4899;0.11561112;156.99957
14:50:47:289;0.076614454;-0.2873042;10.055647;730.4899;0.11561112;156.99957
14:50:47:296;0.076614454;-0.2873042;10.055647;730.4899;0.11561112;156.99957
14:50:47:304;0.076614454;-0.2873042;10.055647;730.4899;0.11561112;156.99957
14:50:47:312;0.076614454;-0.2873042;10.055647;730.4899;0.11561112;156.99957
14:50:47:320;0.076614454;-0.2873042;10.055647;730.4899;0.11561112;156.99957
14:50:47:328;0.1340753;-0.30645782;9.9790325;730.4899;0.11561112;156.99957
14:50:47:335;0.1340753;-0.30645782;9.9790325;730.4899;0.11561112;156.99957
14:50:47:343;0.1340753;-0.30645782;9.9790325;730.4899;0.11561112;156.99957
14:50:47:351;0.1340753;-0.30645782;9.9790325;730.4899;0.11561112;156.99957
14:50:47:359;0.1340753;-0.30645782;9.9790325;730.4899;0.11561112;156.99957
14:50:47:367;0.1340753;-0.30645782;9.9790325;730.4899;0.11561112;156.99957
14:50:47:375;0.1340753;-0.30645782;9.9790325;730.4899;0.11561112;156.99957
14:50:47:382;0.1340753;-0.30645782;9.9790325;730.4899;0.11561112;156.99957
14:50:47:390;0.1340753;-0.30645782;9.9790325;730.4899;0.11561112;156.99957
14:50:47:398;0.1340753;-0.30645782;9.9790325;721.8889;0.11561112;156.99957
14:50:47:406;0.1340753;-0.30645782;9.9790325;721.8889;0.11561112;156.99957
14:50:47:414;0.1340753;-0.30645782;9.9790325;721.8889;0.11561112;156.99957
14:50:47:421;0.1340753;-0.30645782;9.9790325;721.8889;0.11561112;156.99957
14:50:47:429;0.1340753;-0.30645782;9.9790325;721.8889;0.11561112;156.99957
14:50:47:437;0.1340753;-0.30645782;9.9790325;721.8889;0.11561112;156.99957
14:50:47:445;-0.095768064;-0.2681506;9.959879;721.8889;0.11561112;156.99957
14:50:47:453;-0.095768064;-0.2681506;9.959879;721.8889;0.11561112;156.99957
14:50:47:460;-0.095768064;-0.2681506;9.959879;721.8889;0.11561112;156.99957
14:50:47:468;-0.095768064;-0.2681506;9.959879;721.8889;0.11561112;156.99957
14:50:47:476;-0.095768064;-0.2681506;9.959879;721.8889;0.11561112;156.99957
14:50:47:484;-0.095768064;-0.2681506;9.959879;721.8889;0.11561112;156.99957
14:50:47:492;-0.095768064;-0.2681506;9.959879;733.3794;0.11561112;156.99957
14:50:47:500;-0.095768064;-0.2681506;9.959879;733.3794;0.11561112;156.99957
14:50:47:507;-0.095768064;-0.2681506;9.959879;733.3794;0.11561112;156.99957
14:50:47:515;-0.095768064;-0.2681506;9.959879;733.3794;0.11561112;156.99957
14:50:47:523;-0.095768064;-0.2681506;9.959879;733.3794;0.11561112;156.99957
14:50:47:531;-0.095768064;-0.2681506;9.959879;733.3794;0.11561112;156.99957
14:50:47:539;-0.095768064;-0.2681506;9.959879;733.3794;0.11561112;156.99957
14:50:47:546;-0.095768064;-0.2681506;9.959879;733.3794;0.11561112;156.99957
14:50:47:554;0.019153614;-0.34476504;9.940725;733.3794;0.11561112;156.99957
14:50:47:562;0.019153614;-0.34476504;9.940725;733.3794;0.11561112;156.99957
14:50:47:570;0.019153614;-0.34476504;9.940725;733.3794;0.11561112;156.99957
14:50:47:578;0.019153614;-0.34476504;9.940725;733.3794;0.11561112;156.99957
14:50:47:585;0.019153614;-0.34476504;9.940725;733.3794;0.11561112;156.99957
14:50:47:593;0.019153614;-0.34476504;9.940725;733.3794;0.11561112;156.99957
14:50:47:601;0.019153614;-0.34476504;9.940725;739.19305;0.11561112;156.99957
