Time_Biotrace;Time_Light;Lightning
14:50:47:992;14:50:47:943;745.0532
14:50:48:000;14:50:47:943;745.0532
14:50:48:007;14:50:47:943;745.0532
14:50:48:015;14:50:47:943;745.0532
14:50:48:023;14:50:47:943;745.0532
14:50:48:031;14:50:47:943;745.0532
14:50:48:039;14:50:47:943;745.0532
14:50:48:046;14:50:48:046;730.4899
14:50:48:054;14:50:48:046;730.4899
14:50:48:062;14:50:48:046;730.4899
14:50:48:070;14:50:48:046;730.4899
14:50:48:078;14:50:48:046;730.4899
14:50:48:085;14:50:48:046;730.4899
14:50:48:093;14:50:48:046;730.4899
14:50:48:101;14:50:48:046;730.4899
14:50:48:109;14:50:48:046;730.4899
14:50:48:117;14:50:48:046;730.4899
14:50:48:125;14:50:48:046;730.4899
14:50:48:132;14:50:48:046;730.4899
14:50:48:140;14:50:48:046;730.4899
14:50:48:148;14:50:48:046;730.4899
14:50:48:156;14:50:48:046;730.4899
14:50:48:164;14:50:48:046;730.4899
14:50:48:171;14:50:48:046;730.4899
14:50:48:179;14:50:48:046;730.4899
14:50:48:187;14:50:48:046;730.4899
14:50:48:195;14:50:48:046;730.4899
14:50:48:203;14:50:48:203;721.8889
14:50:48:210;14:50:48:203;721.8889
14:50:48:218;14:50:48:203;721.8889
14:50:48:226;14:50:48:203;721.8889
14:50:48:234;14:50:48:203;721.8889
14:50:48:242;14:50:48:203;721.8889
14:50:48:250;14:50:48:203;721.8889
14:50:48:257;14:50:48:203;721.8889
14:50:48:265;14:50:48:203;721.8889
14:50:48:273;14:50:48:203;721.8889
14:50:48:281;14:50:48:203;721.8889
14:50:48:289;14:50:48:203;721.8889
14:50:48:296;14:50:48:203;721.8889
14:50:48:304;14:50:48:203;721.8889
14:50:48:312;14:50:48:311;756.9125
14:50:48:320;14:50:48:311;756.9125
14:50:48:328;14:50:48:311;756.9125
14:50:48:335;14:50:48:311;756.9125
14:50:48:343;14:50:48:311;756.9125
14:50:48:351;14:50:48:311;756.9125
14:50:48:359;14:50:48:311;756.9125
14:50:48:367;14:50:48:311;756.9125
14:50:48:375;14:50:48:311;756.9125
14:50:48:382;14:50:48:311;756.9125
14:50:48:390;14:50:48:311;756.9125
14:50:48:398;14:50:48:311;756.9125
14:50:48:406;14:50:48:311;756.9125
14:50:48:414;14:50:48:311;756.9125
14:50:48:421;14:50:48:311;756.9125
14:50:48:429;14:50:48:422;742.1173
14:50:48:437;14:50:48:422;742.1173
14:50:48:445;14:50:48:422;742.1173
14:50:48:453;14:50:48:422;742.1173
14:50:48:460;14:50:48:422;742.1173
14:50:48:468;14:50:48:422;742.1173
14:50:48:476;14:50:48:422;742.1173
14:50:48:484;14:50:48:422;742.1173
14:50:48:492;14:50:48:422;742.1173
14:50:48:500;14:50:48:422;742.1173
14:50:48:507;14:50:48:422;742.1173
14:50:48:515;14:50:48:422;742.1173
14:50:48:523;14:50:48:422;742.1173
14:50:48:531;14:50:48:422;742.1173
14:50:48:539;14:50:48:538;739.19305
14:50:48:546;14:50:48:538;739.19305
14:50:48:554;14:50:48:538;739.19305
14:50:48:562;14:50:48:538;739.19305
14:50:48:570;14:50:48:538;739.19305
14:50:48:578;14:50:48:538;739.19305
14:50:48:585;14:50:48:538;739.19305
14:50:48:593;14:50:48:538;739.19305
14:50:48:601;14:50:48:538;739.19305
14:50:48:609;14:50:48:538;739.19305
14:50:48:617;14:50:48:538;739.19305
14:50:48:625;14:50:48:538;739.19305
14:50:48:632;14:50:48:538;739.19305
14:50:48:640;14:50:48:538;739.19305
14:50:48:648;14:50:48:641;765.93036
14:50:48:656;14:50:48:641;765.93036
14:50:48:664;14:50:48:641;765.93036
14:50:48:671;14:50:48:641;765.93036
14:50:48:679;14:50:48:641;765.93036
14:50:48:687;14:50:48:641;765.93036
14:50:48:695;14:50:48:641;765.93036
14:50:48:703;14:50:48:641;765.93036
14:50:48:710;14:50:48:641;765.93036
14:50:48:718;14:50:48:641;765.93036
14:50:48:726;14:50:48:641;765.93036
14:50:48:734;14:50:48:641;765.93036
14:50:48:742;14:50:48:742;721.8889
14:50:48:750;14:50:48:742;721.8889
14:50:48:757;14:50:48:742;721.8889
14:50:48:765;14:50:48:742;721.8889
14:50:48:773;14:50:48:742;721.8889
14:50:48:781;14:50:48:742;721.8889
14:50:48:789;14:50:48:742;721.8889
14:50:48:796;14:50:48:742;721.8889
14:50:48:804;14:50:48:742;721.8889
14:50:48:812;14:50:48:742;721.8889
14:50:48:820;14:50:48:742;721.8889
14:50:48:828;14:50:48:742;721.8889
14:50:48:835;14:50:48:742;721.8889
14:50:48:843;14:50:48:843;710.57837
14:50:48:851;14:50:48:843;710.57837
14:50:48:859;14:50:48:843;710.57837
14:50:48:867;14:50:48:843;710.57837
14:50:48:875;14:50:48:843;710.57837
14:50:48:882;14:50:48:843;710.57837
14:50:48:890;14:50:48:843;710.57837
14:50:48:898;14:50:48:843;710.57837
14:50:48:906;14:50:48:843;710.57837
14:50:48:914;14:50:48:843;710.57837
14:50:48:921;14:50:48:843;710.57837
14:50:48:929;14:50:48:843;710.57837
14:50:48:937;14:50:48:843;710.57837
14:50:48:945;14:50:48:945;736.2807
14:50:48:953;14:50:48:945;736.2807
14:50:48:960;14:50:48:945;736.2807
14:50:48:968;14:50:48:945;736.2807
14:50:48:976;14:50:48:945;736.2807
14:50:48:984;14:50:48:945;736.2807
14:50:48:992;14:50:48:945;736.2807
14:50:49:000;14:50:48:945;736.2807
14:50:49:007;14:50:48:945;736.2807
14:50:49:015;14:50:48:945;736.2807
14:50:49:023;14:50:48:945;736.2807
14:50:49:031;14:50:48:945;736.2807
14:50:49:039;14:50:48:945;736.2807
14:50:49:046;14:50:49:046;765.93036
14:50:49:054;14:50:49:046;765.93036
14:50:49:062;14:50:49:046;765.93036
14:50:49:070;14:50:49:046;765.93036
14:50:49:078;14:50:49:046;765.93036
14:50:49:085;14:50:49:046;765.93036
14:50:49:093;14:50:49:046;765.93036
14:50:49:101;14:50:49:046;765.93036
14:50:49:109;14:50:49:046;765.93036
14:50:49:117;14:50:49:046;765.93036
14:50:49:125;14:50:49:046;765.93036
14:50:49:132;14:50:49:046;765.93036
14:50:49:140;14:50:49:046;765.93036
14:50:49:148;14:50:49:046;765.93036
14:50:49:156;14:50:49:046;765.93036
14:50:49:164;14:50:49:157;745.0532
14:50:49:171;14:50:49:157;745.0532
14:50:49:179;14:50:49:157;745.0532
14:50:49:187;14:50:49:157;745.0532
14:50:49:195;14:50:49:157;745.0532
14:50:49:203;14:50:49:157;745.0532
14:50:49:210;14:50:49:157;745.0532
14:50:49:218;14:50:49:157;745.0532
14:50:49:226;14:50:49:157;745.0532
14:50:49:234;14:50:49:157;745.0532
14:50:49:242;14:50:49:157;745.0532
14:50:49:250;14:50:49:157;745.0532
14:50:49:257;14:50:49:157;745.0532
14:50:49:265;14:50:49:157;745.0532
14:50:49:273;14:50:49:157;745.0532
14:50:49:281;14:50:49:157;745.0532
14:50:49:289;14:50:49:157;745.0532
14:50:49:296;14:50:49:295;724.74475
14:50:49:304;14:50:49:295;724.74475
14:50:49:312;14:50:49:295;724.74475
14:50:49:320;14:50:49:295;724.74475
14:50:49:328;14:50:49:295;724.74475
14:50:49:335;14:50:49:295;724.74475
14:50:49:343;14:50:49:295;724.74475
14:50:49:351;14:50:49:295;724.74475
14:50:49:359;14:50:49:295;724.74475
14:50:49:367;14:50:49:295;724.74475
14:50:49:375;14:50:49:295;724.74475
14:50:49:382;14:50:49:295;724.74475
14:50:49:390;14:50:49:295;724.74475
14:50:49:398;14:50:49:295;724.74475
14:50:49:406;14:50:49:295;724.74475
14:50:49:414;14:50:49:407;730.4899
14:50:49:421;14:50:49:407;730.4899
14:50:49:429;14:50:49:407;730.4899
14:50:49:437;14:50:49:407;730.4899
14:50:49:445;14:50:49:407;730.4899
14:50:49:453;14:50:49:407;730.4899
14:50:49:460;14:50:49:407;730.4899
14:50:49:468;14:50:49:407;730.4899
14:50:49:476;14:50:49:407;730.4899
14:50:49:484;14:50:49:407;730.4899
14:50:49:492;14:50:49:407;730.4899
14:50:49:500;14:50:49:407;730.4899
14:50:49:507;14:50:49:407;730.4899
14:50:49:515;14:50:49:407;730.4899
14:50:49:523;14:50:49:407;730.4899
14:50:49:531;14:50:49:407;730.4899
14:50:49:539;14:50:49:407;730.4899
14:50:49:546;14:50:49:542;736.2807
14:50:49:554;14:50:49:542;736.2807
14:50:49:562;14:50:49:542;736.2807
14:50:49:570;14:50:49:542;736.2807
14:50:49:578;14:50:49:542;736.2807
14:50:49:585;14:50:49:542;736.2807
14:50:49:593;14:50:49:542;736.2807
14:50:49:601;14:50:49:542;736.2807
14:50:49:609;14:50:49:542;736.2807
14:50:49:617;14:50:49:542;736.2807
14:50:49:625;14:50:49:542;736.2807
14:50:49:632;14:50:49:542;736.2807
14:50:49:640;14:50:49:542;736.2807
14:50:49:648;14:50:49:542;736.2807
14:50:49:656;14:50:49:542;736.2807
14:50:49:664;14:50:49:542;736.2807
14:50:49:671;14:50:49:668;742.1173
14:50:49:679;14:50:49:668;742.1173
14:50:49:687;14:50:49:668;742.1173
14:50:49:695;14:50:49:668;742.1173
14:50:49:703;14:50:49:668;742.1173
14:50:49:710;14:50:49:668;742.1173
14:50:49:718;14:50:49:668;742.1173
14:50:49:726;14:50:49:668;742.1173
14:50:49:734;14:50:49:668;742.1173
14:50:49:742;14:50:49:668;742.1173
14:50:49:750;14:50:49:668;742.1173
14:50:49:757;14:50:49:668;742.1173
14:50:49:765;14:50:49:668;742.1173
14:50:49:773;14:50:49:772;713.3895
14:50:49:781;14:50:49:772;713.3895
14:50:49:789;14:50:49:772;713.3895
14:50:49:796;14:50:49:772;713.3895
14:50:49:804;14:50:49:772;713.3895
14:50:49:812;14:50:49:772;713.3895
14:50:49:820;14:50:49:772;713.3895
14:50:49:828;14:50:49:772;713.3895
14:50:49:835;14:50:49:772;713.3895
14:50:49:843;14:50:49:772;713.3895
14:50:49:851;14:50:49:772;713.3895
14:50:49:859;14:50:49:772;713.3895
14:50:49:867;14:50:49:772;713.3895
14:50:49:875;14:50:49:772;713.3895
14:50:49:882;14:50:49:876;685.7733
14:50:49:890;14:50:49:876;685.7733
14:50:49:898;14:50:49:876;685.7733
14:50:49:906;14:50:49:876;685.7733
14:50:49:914;14:50:49:876;685.7733
14:50:49:921;14:50:49:876;685.7733
14:50:49:929;14:50:49:876;685.7733
14:50:49:937;14:50:49:876;685.7733
14:50:49:945;14:50:49:876;685.7733
14:50:49:953;14:50:49:876;685.7733
14:50:49:960;14:50:49:876;685.7733
14:50:49:968;14:50:49:876;685.7733
14:50:49:976;14:50:49:876;685.7733
14:50:49:984;14:50:49:876;685.7733
14:50:49:992;14:50:49:876;685.7733
14:50:50:000;14:50:49:876;685.7733
14:50:50:007;14:50:49:876;685.7733
14:50:50:015;14:50:49:876;685.7733
14:50:50:023;14:50:49:876;685.7733
14:50:50:031;14:50:50:030;710.57837
14:50:50:039;14:50:50:030;710.57837
14:50:50:046;14:50:50:030;710.57837
14:50:50:054;14:50:50:030;710.57837
14:50:50:062;14:50:50:030;710.57837
14:50:50:070;14:50:50:030;710.57837
14:50:50:078;14:50:50:030;710.57837
14:50:50:085;14:50:50:030;710.57837
14:50:50:093;14:50:50:030;710.57837
14:50:50:101;14:50:50:030;710.57837
14:50:50:109;14:50:50:030;710.57837
14:50:50:117;14:50:50:030;710.57837
14:50:50:125;14:50:50:030;710.57837
14:50:50:132;14:50:50:030;710.57837
14:50:50:140;14:50:50:030;710.57837
14:50:50:148;14:50:50:142;739.19305
14:50:50:156;14:50:50:142;739.19305
14:50:50:164;14:50:50:142;739.19305
14:50:50:171;14:50:50:142;739.19305
14:50:50:179;14:50:50:142;739.19305
14:50:50:187;14:50:50:142;739.19305
14:50:50:195;14:50:50:142;739.19305
14:50:50:203;14:50:50:142;739.19305
14:50:50:210;14:50:50:142;739.19305
14:50:50:218;14:50:50:142;739.19305
14:50:50:226;14:50:50:142;739.19305
14:50:50:234;14:50:50:142;739.19305
14:50:50:242;14:50:50:142;739.19305
14:50:50:250;14:50:50:246;778.1223
14:50:50:257;14:50:50:246;778.1223
14:50:50:265;14:50:50:246;778.1223
14:50:50:273;14:50:50:246;778.1223
14:50:50:281;14:50:50:246;778.1223
14:50:50:289;14:50:50:246;778.1223
14:50:50:296;14:50:50:246;778.1223
14:50:50:304;14:50:50:246;778.1223
14:50:50:312;14:50:50:246;778.1223
14:50:50:320;14:50:50:246;778.1223
14:50:50:328;14:50:50:246;778.1223
14:50:50:335;14:50:50:246;778.1223
14:50:50:343;14:50:50:246;778.1223
14:50:50:351;14:50:50:246;778.1223
14:50:50:359;14:50:50:246;778.1223
14:50:50:367;14:50:50:361;748.00024
14:50:50:375;14:50:50:361;748.00024
14:50:50:382;14:50:50:361;748.00024
14:50:50:390;14:50:50:361;748.00024
14:50:50:398;14:50:50:361;748.00024
14:50:50:406;14:50:50:361;748.00024
14:50:50:414;14:50:50:361;748.00024
14:50:50:421;14:50:50:361;748.00024
14:50:50:429;14:50:50:361;748.00024
14:50:50:437;14:50:50:361;748.00024
14:50:50:445;14:50:50:361;748.00024
14:50:50:453;14:50:50:361;748.00024
14:50:50:460;14:50:50:361;748.00024
14:50:50:468;14:50:50:361;748.00024
14:50:50:476;14:50:50:361;748.00024
14:50:50:484;14:50:50:361;748.00024
14:50:50:492;14:50:50:361;748.00024
14:50:50:500;14:50:50:500;707.7784
14:50:50:507;14:50:50:500;707.7784
14:50:50:515;14:50:50:500;707.7784
14:50:50:523;14:50:50:500;707.7784
14:50:50:531;14:50:50:500;707.7784
14:50:50:539;14:50:50:500;707.7784
14:50:50:546;14:50:50:500;707.7784
14:50:50:554;14:50:50:500;707.7784
14:50:50:562;14:50:50:500;707.7784
14:50:50:570;14:50:50:500;707.7784
14:50:50:578;14:50:50:500;707.7784
14:50:50:585;14:50:50:500;707.7784
14:50:50:593;14:50:50:500;707.7784
14:50:50:601;14:50:50:500;707.7784
14:50:50:609;14:50:50:500;707.7784
14:50:50:617;14:50:50:616;750.9594
14:50:50:625;14:50:50:616;750.9594
14:50:50:632;14:50:50:616;750.9594
14:50:50:640;14:50:50:616;750.9594
14:50:50:648;14:50:50:616;750.9594
14:50:50:656;14:50:50:616;750.9594
14:50:50:664;14:50:50:616;750.9594
14:50:50:671;14:50:50:616;750.9594
14:50:50:679;14:50:50:616;750.9594
14:50:50:687;14:50:50:616;750.9594
14:50:50:695;14:50:50:616;750.9594
14:50:50:703;14:50:50:616;750.9594
14:50:50:710;14:50:50:616;750.9594
14:50:50:718;14:50:50:616;750.9594
14:50:50:726;14:50:50:616;750.9594
14:50:50:734;14:50:50:616;750.9594
14:50:50:742;14:50:50:616;750.9594
14:50:50:750;14:50:50:616;750.9594
14:50:50:757;14:50:50:757;721.8889
14:50:50:765;14:50:50:757;721.8889
14:50:50:773;14:50:50:757;721.8889
14:50:50:781;14:50:50:757;721.8889
14:50:50:789;14:50:50:757;721.8889
14:50:50:796;14:50:50:757;721.8889
14:50:50:804;14:50:50:757;721.8889
14:50:50:812;14:50:50:757;721.8889
14:50:50:820;14:50:50:757;721.8889
14:50:50:828;14:50:50:757;721.8889
14:50:50:835;14:50:50:757;721.8889
14:50:50:843;14:50:50:757;721.8889
14:50:50:851;14:50:50:757;721.8889
14:50:50:859;14:50:50:757;721.8889
14:50:50:867;14:50:50:757;721.8889
14:50:50:875;14:50:50:757;721.8889
14:50:50:882;14:50:50:881;719.0447
14:50:50:890;14:50:50:881;719.0447
14:50:50:898;14:50:50:881;719.0447
14:50:50:906;14:50:50:881;719.0447
14:50:50:914;14:50:50:881;719.0447
14:50:50:921;14:50:50:881;719.0447
14:50:50:929;14:50:50:881;719.0447
14:50:50:937;14:50:50:881;719.0447
14:50:50:945;14:50:50:881;719.0447
14:50:50:953;14:50:50:881;719.0447
14:50:50:960;14:50:50:881;719.0447
14:50:50:968;14:50:50:881;719.0447
14:50:50:976;14:50:50:881;719.0447
14:50:50:984;14:50:50:881;719.0447
14:50:50:992;14:50:50:881;719.0447
14:50:51:000;14:50:50:881;719.0447
14:50:51:007;14:50:51:003;707.7784
14:50:51:015;14:50:51:003;707.7784
14:50:51:023;14:50:51:003;707.7784
14:50:51:031;14:50:51:003;707.7784
14:50:51:039;14:50:51:003;707.7784
14:50:51:046;14:50:51:003;707.7784
14:50:51:054;14:50:51:003;707.7784
14:50:51:062;14:50:51:003;707.7784
14:50:51:070;14:50:51:003;707.7784
14:50:51:078;14:50:51:003;707.7784
14:50:51:085;14:50:51:003;707.7784
14:50:51:093;14:50:51:003;707.7784
14:50:51:101;14:50:51:003;707.7784
14:50:51:109;14:50:51:003;707.7784
14:50:51:117;14:50:51:111;721.8889
14:50:51:125;14:50:51:111;721.8889
14:50:51:132;14:50:51:111;721.8889
14:50:51:140;14:50:51:111;721.8889
14:50:51:148;14:50:51:111;721.8889
14:50:51:156;14:50:51:111;721.8889
14:50:51:164;14:50:51:111;721.8889
14:50:51:171;14:50:51:111;721.8889
14:50:51:179;14:50:51:111;721.8889
14:50:51:187;14:50:51:111;721.8889
14:50:51:195;14:50:51:111;721.8889
14:50:51:203;14:50:51:111;721.8889
14:50:51:210;14:50:51:111;721.8889
14:50:51:218;14:50:51:111;721.8889
14:50:51:226;14:50:51:111;721.8889
14:50:51:234;14:50:51:228;727.61145
14:50:51:242;14:50:51:228;727.61145
14:50:51:250;14:50:51:228;727.61145
14:50:51:257;14:50:51:228;727.61145
14:50:51:265;14:50:51:228;727.61145
14:50:51:273;14:50:51:228;727.61145
14:50:51:281;14:50:51:228;727.61145
14:50:51:289;14:50:51:228;727.61145
14:50:51:296;14:50:51:228;727.61145
14:50:51:304;14:50:51:228;727.61145
14:50:51:312;14:50:51:228;727.61145
14:50:51:320;14:50:51:228;727.61145
14:50:51:328;14:50:51:228;727.61145
14:50:51:335;14:50:51:228;727.61145
14:50:51:343;14:50:51:228;727.61145
14:50:51:351;14:50:51:346;719.0447
14:50:51:359;14:50:51:346;719.0447
14:50:51:367;14:50:51:346;719.0447
14:50:51:375;14:50:51:346;719.0447
14:50:51:382;14:50:51:346;719.0447
14:50:51:390;14:50:51:346;719.0447
14:50:51:398;14:50:51:346;719.0447
14:50:51:406;14:50:51:346;719.0447
14:50:51:414;14:50:51:346;719.0447
14:50:51:421;14:50:51:346;719.0447
14:50:51:429;14:50:51:346;719.0447
14:50:51:437;14:50:51:346;719.0447
14:50:51:445;14:50:51:346;719.0447
14:50:51:453;14:50:51:346;719.0447
14:50:51:460;14:50:51:346;719.0447
14:50:51:468;14:50:51:346;719.0447
14:50:51:476;14:50:51:346;719.0447
14:50:51:484;14:50:51:346;719.0447
14:50:51:492;14:50:51:346;719.0447
14:50:51:500;14:50:51:346;719.0447
14:50:51:507;14:50:51:346;719.0447
14:50:51:515;14:50:51:346;719.0447
14:50:51:523;14:50:51:346;719.0447
14:50:51:531;14:50:51:346;719.0447
14:50:51:539;14:50:51:346;719.0447
14:50:51:546;14:50:51:346;719.0447
14:50:51:554;14:50:51:346;719.0447
14:50:51:562;14:50:51:346;719.0447
14:50:51:570;14:50:51:346;719.0447
14:50:51:578;14:50:51:575;710.57837
14:50:51:585;14:50:51:575;710.57837
14:50:51:593;14:50:51:575;710.57837
14:50:51:601;14:50:51:575;710.57837
14:50:51:609;14:50:51:575;710.57837
14:50:51:617;14:50:51:575;710.57837
14:50:51:625;14:50:51:575;710.57837
14:50:51:632;14:50:51:575;710.57837
14:50:51:640;14:50:51:575;710.57837
14:50:51:648;14:50:51:575;710.57837
14:50:51:656;14:50:51:575;710.57837
14:50:51:664;14:50:51:575;710.57837
14:50:51:671;14:50:51:575;710.57837
14:50:51:679;14:50:51:575;710.57837
14:50:51:687;14:50:51:575;710.57837
14:50:51:695;14:50:51:575;710.57837
14:50:51:703;14:50:51:698;775.05615
14:50:51:710;14:50:51:698;775.05615
14:50:51:718;14:50:51:698;775.05615
14:50:51:726;14:50:51:698;775.05615
14:50:51:734;14:50:51:698;775.05615
14:50:51:742;14:50:51:698;775.05615
14:50:51:750;14:50:51:698;775.05615
14:50:51:757;14:50:51:698;775.05615
14:50:51:765;14:50:51:698;775.05615
14:50:51:773;14:50:51:698;775.05615
14:50:51:781;14:50:51:698;775.05615
14:50:51:789;14:50:51:698;775.05615
14:50:51:796;14:50:51:698;775.05615
14:50:51:804;14:50:51:801;778.1223
14:50:51:812;14:50:51:801;778.1223
14:50:51:820;14:50:51:801;778.1223
14:50:51:828;14:50:51:801;778.1223
14:50:51:835;14:50:51:801;778.1223
14:50:51:843;14:50:51:801;778.1223
14:50:51:851;14:50:51:801;778.1223
14:50:51:859;14:50:51:801;778.1223
14:50:51:867;14:50:51:801;778.1223
14:50:51:875;14:50:51:801;778.1223
14:50:51:882;14:50:51:801;778.1223
14:50:51:890;14:50:51:801;778.1223
14:50:51:898;14:50:51:801;778.1223
14:50:51:906;14:50:51:906;733.3794
14:50:51:914;14:50:51:906;733.3794
14:50:51:921;14:50:51:906;733.3794
14:50:51:929;14:50:51:906;733.3794
14:50:51:937;14:50:51:906;733.3794
14:50:51:945;14:50:51:906;733.3794
14:50:51:953;14:50:51:906;733.3794
14:50:51:960;14:50:51:906;733.3794
14:50:51:968;14:50:51:906;733.3794
14:50:51:976;14:50:51:906;733.3794
14:50:51:984;14:50:51:906;733.3794
14:50:51:992;14:50:51:906;733.3794
14:50:52:000;14:50:51:906;733.3794
14:50:52:007;14:50:51:906;733.3794
14:50:52:015;14:50:52:015;775.05615
14:50:52:023;14:50:52:015;775.05615
14:50:52:031;14:50:52:015;775.05615
14:50:52:039;14:50:52:015;775.05615
14:50:52:046;14:50:52:015;775.05615
14:50:52:054;14:50:52:015;775.05615
14:50:52:062;14:50:52:015;775.05615
14:50:52:070;14:50:52:015;775.05615
14:50:52:078;14:50:52:015;775.05615
14:50:52:085;14:50:52:015;775.05615
14:50:52:093;14:50:52:015;775.05615
14:50:52:101;14:50:52:015;775.05615
14:50:52:109;14:50:52:015;775.05615
14:50:52:117;14:50:52:015;775.05615
14:50:52:125;14:50:52:118;748.00024
14:50:52:132;14:50:52:118;748.00024
14:50:52:140;14:50:52:118;748.00024
14:50:52:148;14:50:52:118;748.00024
14:50:52:156;14:50:52:118;748.00024
14:50:52:164;14:50:52:118;748.00024
14:50:52:171;14:50:52:118;748.00024
14:50:52:179;14:50:52:118;748.00024
14:50:52:187;14:50:52:118;748.00024
