14:50:47:007;8105.349;2.146;34.739;70;857.1429;90.254
14:50:47:015;8109.489;2.146;34.738;70;857.1429;90.254
14:50:47:023;8111.834;2.146;34.74;70;857.1429;90.254
14:50:47:031;8123.463;2.146;34.736;70;857.1429;90.254
14:50:47:039;8109.465;2.146;34.739;70;857.1429;90.254
14:50:47:046;8104.567;2.146;34.743;70;857.1429;90.254
14:50:47:054;8096.016;2.146;34.742;70;857.1429;90.254
14:50:47:062;8094.599;2.146;34.743;70;857.1429;90.254
14:50:47:070;8062.95;2.146;34.739;70;857.1429;90.254
14:50:47:078;8063.952;2.146;34.745;70;857.1429;90.254
14:50:47:085;8051.566;2.146;34.741;70;857.1429;90.254
14:50:47:093;8059.469;2.146;34.739;70;857.1429;90.254
14:50:47:101;8059.09;2.146;34.736;70;857.1429;90.254
14:50:47:109;8067.677;2.146;34.738;70;857.1429;90.254
14:50:47:117;8053.911;2.146;34.738;70;857.1429;90.254
14:50:47:125;8051.211;2.146;34.743;70;857.1429;90.254
14:50:47:132;8046.204;2.146;34.742;70;857.1429;90.254
14:50:47:140;8056.794;2.146;34.742;70;857.1429;90.254
14:50:47:148;8070.365;2.146;34.74;70;857.1429;90.254
14:50:47:156;8024.363;2.146;34.74;70;857.1429;90.254
14:50:47:164;8022.689;2.146;34.743;70;857.1429;90.254
14:50:47:171;8037.445;2.146;34.739;70;857.1429;90.254
14:50:47:179;8037.104;2.146;34.737;70;857.1429;90.254
14:50:47:187;8035.051;2.146;34.739;70;857.1429;90.254
14:50:47:195;8035.662;2.146;34.738;70;857.1429;90.254
14:50:47:203;8021.493;2.146;34.739;70;857.1429;90.254
14:50:47:210;8012.991;2.146;34.738;70;857.1429;90.254
14:50:47:218;8011.525;2.146;34.743;70;857.1429;90.254
14:50:47:226;8017.84;2.146;34.735;70;857.1429;90.254
14:50:47:234;8027.148;2.146;34.74;70;857.1429;90.254
14:50:47:242;8037.226;2.146;34.738;70;857.1429;90.254
14:50:47:250;8008.765;2.146;34.74;70;857.1429;90.355
14:50:47:257;8006.883;2.146;34.739;70;857.1429;90.355
14:50:47:265;8019.074;2.146;34.742;70;857.1429;90.355
14:50:47:273;8020.564;2.146;34.738;70;857.1429;90.355
14:50:47:281;8044.811;2.146;34.742;70;857.1429;90.355
14:50:47:289;8024.803;2.146;34.738;70;857.1429;90.355
14:50:47:296;8044.31;2.146;34.742;70;857.1429;90.355
14:50:47:304;8121.558;2.146;34.736;70;857.1429;90.355
14:50:47:312;8124.685;2.146;34.743;70;857.1429;90.355
14:50:47:320;8124.44;2.145;34.736;70;857.1429;90.355
14:50:47:328;8125.894;2.146;34.742;70;857.1429;90.355
14:50:47:335;8089.396;2.145;34.741;70;857.1429;90.355
14:50:47:343;8074.457;2.145;34.742;70;857.1429;90.355
14:50:47:351;8045.825;2.145;34.739;70;857.1429;90.355
14:50:47:359;8000.141;2.145;34.744;70;857.1429;90.355
14:50:47:367;7999.689;2.145;34.739;70;857.1429;90.355
14:50:47:375;8000.202;2.145;34.744;70;857.1429;90.355
14:50:47:382;7987.242;2.145;34.738;70;857.1429;90.355
14:50:47:390;7987.926;2.145;34.742;70;857.1429;90.355
14:50:47:398;7990.369;2.145;34.737;70;857.1429;90.355
14:50:47:406;7999.115;2.145;34.744;70;857.1429;90.355
14:50:47:414;8007.104;2.145;34.739;70;857.1429;90.355
14:50:47:421;7979.974;2.145;34.744;70;857.1429;90.355
14:50:47:429;7996.012;2.145;34.738;70;857.1429;90.355
14:50:47:437;7887.005;2.145;34.746;70;857.1429;90.355
14:50:47:445;7934.864;2.145;34.74;70;857.1429;90.355
14:50:47:453;8607.043;2.145;34.743;70;857.1429;90.355
14:50:47:460;9904.41;2.145;34.742;70;857.1429;90.355
14:50:47:468;10684.399;2.145;34.746;70;857.1429;90.355
14:50:47:476;9905.204;2.145;34.742;70;857.1429;90.355
14:50:47:484;8800.272;2.145;34.744;70;857.1429;90.355
14:50:47:492;8347.89;2.145;34.746;70;857.1429;90.355
14:50:47:500;8126.395;2.145;34.745;70;857.1429;90.432
14:50:47:507;8048.329;2.145;34.746;70;857.1429;90.432
14:50:47:515;7995.426;2.145;34.748;70;857.1429;90.432
14:50:47:523;7965.34;2.145;34.745;70;857.1429;90.432
14:50:47:531;7952.551;2.145;34.747;70;857.1429;90.432
14:50:47:539;7942.107;2.145;34.744;70;857.1429;90.432
