Time_Biotrace;Time_Accel;AccelX;AccelY;AccelZ
11:59:38:445;11:59:38:377;0.38307226;10.055647;1.2641385
11:59:38:453;11:59:38:377;0.38307226;10.055647;1.2641385
11:59:38:460;11:59:38:377;0.38307226;10.055647;1.2641385
11:59:38:468;11:59:38:377;0.38307226;10.055647;1.2641385
11:59:38:476;11:59:38:377;0.38307226;10.055647;1.2641385
11:59:38:484;11:59:38:377;0.38307226;10.055647;1.2641385
11:59:38:492;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:500;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:507;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:515;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:523;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:531;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:539;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:546;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:554;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:562;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:570;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:578;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:585;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:593;11:59:38:491;-0.61291564;10.745177;0.2873042
11:59:38:601;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:609;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:617;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:625;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:632;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:640;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:648;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:656;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:664;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:671;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:679;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:687;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:695;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:703;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:710;11:59:38:600;-0.095768064;10.668563;0.4213795
11:59:38:718;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:726;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:734;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:742;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:750;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:757;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:765;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:773;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:781;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:789;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:796;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:804;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:812;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:820;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:828;11:59:38:711;0.038307227;9.155427;-0.17238252
11:59:38:835;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:843;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:851;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:859;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:867;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:875;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:882;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:890;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:898;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:906;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:914;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:921;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:929;11:59:38:829;0.05746084;9.021352;0.7086837
11:59:38:937;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:38:945;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:38:953;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:38:960;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:38:968;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:38:976;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:38:984;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:38:992;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:39:000;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:39:007;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:39:015;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:39:023;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:39:031;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:39:039;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:39:046;11:59:38:931;-0.32561144;9.940725;0.1340753
11:59:39:054;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:062;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:070;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:078;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:085;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:093;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:101;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:109;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:117;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:125;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:132;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:140;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:148;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:156;11:59:39:052;1.0726024;10.189722;-0.24899697
11:59:39:164;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:171;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:179;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:187;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:195;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:203;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:210;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:218;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:226;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:234;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:242;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:250;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:257;11:59:39:162;0.24899697;10.342952;-0.076614454
11:59:39:265;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:273;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:281;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:289;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:296;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:304;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:312;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:320;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:328;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:335;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:343;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:351;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:359;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:367;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:375;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:382;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:390;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:398;11:59:39:264;0.22984336;10.419566;-0.11492168
11:59:39:406;11:59:39:406;-0.21068975;9.710882;0.11492168
11:59:39:414;11:59:39:406;-0.21068975;9.710882;0.11492168
11:59:39:421;11:59:39:406;-0.21068975;9.710882;0.11492168
11:59:39:429;11:59:39:406;-0.21068975;9.710882;0.11492168
11:59:39:437;11:59:39:406;-0.21068975;9.710882;0.11492168
