Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;11:59:36:234;11:59:40:601;11:59:38:414;100.68515714285739;98.66455714285742;95.01832857142871;83.33808571428568;1.1890728142817049;0.6655330466637677;1.923312381038788;15.761148464798776;0
2;11:59:36:390;11:59:40:757;11:59:38:570;100.28472857142883;98.33482857142882;94.73434285714303;80.3186571428571;1.1890728142817049;2.020344925122377;0.24550180201152474;15.761148464798776;0
3;11:59:36:546;11:59:40:914;11:59:38:726;99.88430000000021;97.65854285714302;94.82848571428586;77.26765714285708;1.1890728142817049;2.020344925122377;0.479239967566234;15.755773580427805;0
4;11:59:36:703;11:59:41:070;11:59:38:882;99.51708571428591;96.98225714285721;94.99677142857156;73.50787142857138;0.25087476681928705;2.020344925122377;0.479239967566234;23.39711992717553;0
5;11:59:36:859;11:59:41:226;11:59:39:039;99.39371428571444;96.36041428571436;92.35242857142866;71.08035714285705;0.7112424642032046;1.9075794558199106;15.76306036479654;17.296844214160213;0
6;11:59:37:015;11:59:41:382;11:59:39:195;99.14371428571445;95.88375714285723;89.37694285714292;68.96535714285702;0.7112424642032046;1.923312381038788;15.761148464798776;17.296844214160213;0
7;11:59:37:171;11:59:41:539;11:59:39:351;98.89371428571451;95.451042857143;86.35751428571429;66.85035714285696;0.7112424642032046;1.923312381038788;15.761148464798776;17.296844214160213;0
8;11:59:37:328;11:59:41:695;11:59:39:507;98.66455714285742;95.01832857142871;83.33808571428568;65.51171428571406;0.6655330466637677;1.923312381038788;15.761148464798776;26.629549769811156;0
9;11:59:37:484;11:59:41:851;11:59:39:664;98.33482857142882;94.73434285714303;80.3186571428571;65.98457142857127;2.020344925122377;0.24550180201152474;15.761148464798776;26.629549769811156;0
10;11:59:37:640;11:59:42:007;11:59:39:820;97.65854285714302;94.82848571428586;77.26765714285708;66.45742857142854;2.020344925122377;0.479239967566234;15.755773580427805;26.629549769811156;0
11;11:59:37:796;11:59:42:164;11:59:39:976;96.98225714285721;94.99677142857156;73.50787142857138;67.56492857142864;2.020344925122377;0.479239967566234;23.39711992717553;20.24727391956561;0
12;11:59:37:953;11:59:42:320;11:59:40:132;96.36041428571436;92.35242857142866;71.08035714285705;70.98702857142864;1.9075794558199106;15.76306036479654;17.296844214160213;24.22061553315242;0
13;11:59:38:109;11:59:42:476;11:59:40:289;95.88375714285723;89.37694285714292;68.96535714285702;76.35617142857159;1.923312381038788;15.761148464798776;17.296844214160213;24.22061553315242;0
14;11:59:38:265;11:59:42:632;11:59:40:445;95.451042857143;86.35751428571429;66.85035714285696;81.72531428571448;1.923312381038788;15.761148464798776;17.296844214160213;24.22061553315242;0
15;11:59:38:421;11:59:42:789;11:59:40:601;95.01832857142871;83.33808571428568;65.51171428571406;86.3181000000002;1.923312381038788;15.761148464798776;26.629549769811156;13.292332964188887;0
16;11:59:38:578;11:59:42:945;11:59:40:757;94.73434285714303;80.3186571428571;65.98457142857127;89.31174285714307;0.24550180201152474;15.761148464798776;26.629549769811156;13.384864731180452;0
17;11:59:38:734;11:59:43:101;11:59:40:914;94.82848571428586;77.26765714285708;66.45742857142854;92.51802857142886;0.479239967566234;15.755773580427805;26.629549769811156;13.384864731180452;0
18;11:59:38:890;11:59:43:257;11:59:41:070;94.99677142857156;73.50787142857138;67.56492857142864;95.72431428571463;0.479239967566234;23.39711992717553;20.24727391956561;13.384864731180452;0
19;11:59:39:046;11:59:43:414;11:59:41:226;92.35242857142866;71.08035714285705;70.98702857142864;98.09635714285749;15.76306036479654;17.296844214160213;24.22061553315242;1.5711423363705195;1
20;11:59:39:203;11:59:43:570;11:59:41:382;89.37694285714292;68.96535714285702;76.35617142857159;98.40771428571452;15.761148464798776;17.296844214160213;24.22061553315242;1.7775164413888174;1
21;11:59:39:359;11:59:43:726;11:59:41:539;86.35751428571429;66.85035714285696;81.72531428571448;98.6057142857145;15.761148464798776;17.296844214160213;24.22061553315242;1.7775164413888174;1
22;11:59:39:515;11:59:43:882;11:59:41:695;83.33808571428568;65.51171428571406;86.3181000000002;98.8037142857145;15.761148464798776;26.629549769811156;13.292332964188887;1.7775164413888174;1
23;11:59:39:671;11:59:44:039;11:59:41:851;80.3186571428571;65.98457142857127;89.31174285714307;98.7893571428574;15.761148464798776;26.629549769811156;13.384864731180452;0.8313100855106661;1
24;11:59:39:828;11:59:44:195;11:59:42:007;77.26765714285708;66.45742857142854;92.51802857142886;98.8353142857145;15.755773580427805;26.629549769811156;13.384864731180452;1.6329876309132187;1
25;11:59:39:984;11:59:44:351;11:59:42:164;73.50787142857138;67.56492857142864;95.72431428571463;98.99845714285733;23.39711992717553;20.24727391956561;13.384864731180452;1.6329876309132187;1
26;11:59:40:140;11:59:44:507;11:59:42:320;71.08035714285705;70.98702857142864;98.09635714285749;99.16160000000015;17.296844214160213;24.22061553315242;1.5711423363705195;1.6329876309132187;0
