Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
11:59:36:227;48.73371162;9.121201037;50;470;16.331251;307.99664
