ECG;SCR;Temp;HR;HRV_LF
2527.833;7.095;36.924;70;47.512
1374.09;7.099;36.924;70;47.512
2064.481;7.103;36.925;70;47.512
564.284;7.107;36.926;70;47.512
447.106;7.11;36.925;70;47.512
918.373;7.115;36.925;70;47.512
775.201;7.118;36.924;70;47.512
919.154;7.123;36.922;70;47.512
1103.894;7.125;36.924;70;47.512
833.478;7.13;36.926;70;47.512
1480.238;7.133;36.925;70;47.512
1034.207;7.137;36.924;70;47.512
609.919;7.14;36.925;70;47.512
1029.272;7.144;36.924;70;47.512
1718.443;7.147;36.924;70;47.512
646.748;7.149;36.926;70;47.512
523.816;7.153;36.926;70;47.512
2020.593;7.156;36.925;70;47.512
574.948;7.16;36.923;70;47.512
1261.883;7.163;36.924;70;47.512
1610.682;7.166;36.922;70;47.512
830.046;7.169;36.923;70;47.512
1576.431;7.171;36.923;70;47.512
1928.541;7.173;36.924;70;47.512
836.96;7.177;36.925;70;47.512
1184.782;7.18;36.923;70;47.512
1923.325;7.182;36.923;70;47.512
457.024;7.184;36.925;70;47.512
1992.364;7.188;36.926;70;44.415
2151.953;7.19;36.926;70;44.415
594.321;7.192;36.925;70;44.415
943.633;7.194;36.925;70;44.415
1349.367;7.197;36.924;70;44.415
945.355;7.199;36.923;70;44.415
822.973;7.201;36.922;70;44.415
1221.756;7.203;36.922;70;44.415
1172.713;7.204;36.925;70;44.415
590.375;7.207;36.928;70;44.415
971.361;7.208;36.928;70;44.415
586.454;7.21;36.926;70;44.415
1499.098;7.211;36.925;70;44.415
572.712;7.213;36.925;70;44.415
488.185;7.215;36.926;70;44.415
1319.232;7.217;36.926;70;44.415
1262.213;7.217;36.925;70;44.415
603.616;7.219;36.924;70;44.415
777.277;7.22;36.925;70;44.415
958.89;7.22;36.925;70;44.415
463.266;7.222;36.928;70;44.415
1339.998;7.222;36.926;70;44.415
648.836;7.224;36.926;70;44.415
792.692;7.224;36.924;70;44.415
1211.398;7.225;36.924;70;44.415
1111.87;7.225;36.924;70;44.415
902.896;7.225;36.926;70;44.415
1281.195;7.225;36.925;70;44.415
1123.548;7.226;36.923;70;44.415
33.823;7.227;36.925;70;44.415
1460.279;7.227;36.925;70;44.415
687.827;7.227;36.925;70;44.415
235.664;7.227;36.927;70;41.425
1321.797;7.227;36.928;70;41.425
622.745;7.227;36.927;70;41.425
1510.678;7.227;36.925;70;41.425
550.86;7.227;36.927;70;41.425
851.618;7.227;36.925;70;41.425
919.252;7.228;36.925;70;41.425
1774.326;7.227;36.925;70;41.425
2423.969;7.226;36.924;70;41.425
596.092;7.225;36.925;70;41.425
492.045;7.226;36.922;70;41.425
723.641;7.226;36.922;70;41.425
881.508;7.225;36.925;70;41.425
193.461;7.225;36.923;70;41.425
765.111;7.225;36.924;70;41.425
911.129;7.224;36.925;70;41.425
1743.203;7.224;36.925;70;41.425
351.841;7.223;36.925;70;41.425
647.371;7.222;36.922;70;41.425
933.055;7.222;36.924;70;41.425
1132.953;7.222;36.925;70;41.425
473.331;7.222;36.927;70;41.425
1115.303;7.221;36.926;70;41.425
802.428;7.22;36.927;70;41.425
1195.433;7.219;36.926;70;41.425
933.739;7.218;36.926;70;41.425
927.619;7.217;36.927;70;41.425
1181.288;7.216;36.927;70;41.425
826.919;7.216;36.926;70;41.425
1059.59;7.214;36.925;70;41.425
1230.844;7.214;36.926;70;41.425
1354.668;7.212;36.925;70;41.425
873.849;7.211;36.925;70;38.57
1810.629;7.21;36.925;70;38.57
451.686;7.209;36.925;70;38.57
1630.556;7.207;36.928;70;38.57
1191.927;7.207;36.927;70;38.57
785.718;7.205;36.926;70;38.57
1474.082;7.204;36.925;70;38.57
1006.027;7.202;36.927;70;38.57
1252.196;7.201;36.926;70;38.57
950.852;7.199;36.925;70;38.57
833.405;7.198;36.927;70;38.57
960.197;7.196;36.926;70;38.57
802.525;7.195;36.929;70;38.57
1151.447;7.192;36.927;70;38.57
714.504;7.191;36.928;70;38.57
1029.81;7.19;36.927;70;38.57
444.26;7.187;36.93;70;38.57
1127.176;7.186;36.93;70;38.57
830.925;7.184;36.931;70;38.57
817.806;7.182;36.929;70;38.57
932.835;7.18;36.93;70;38.57
1052.078;7.178;36.926;70;38.57
1028.54;7.177;36.928;70;38.57
785.73;7.174;36.93;70;38.57
897.082;7.173;36.929;70;38.57
1032.045;7.17;36.928;70;38.57
936.316;7.168;36.928;70;38.57
1107.754;7.166;36.931;70;38.57
1185.991;7.164;36.929;70;38.57
925.934;7.162;36.929;70;38.57
1151.496;7.161;36.93;70;38.57
997.391;7.159;36.929;70;38.57
960.575;7.157;36.93;70;35.868
806.74;7.154;36.928;70;35.868
1284.212;7.152;36.926;70;35.868
739.875;7.151;36.926;70;35.868
617.456;7.148;36.928;70;35.868
1084.704;7.145;36.93;70;35.868
880.03;7.145;36.93;70;35.868
959.537;7.142;36.93;70;35.868
1059.737;7.14;36.931;70;35.868
923.698;7.138;36.932;70;35.868
1567.197;7.136;36.93;70;35.868
2455.826;7.134;36.93;70;35.868
1789.204;7.131;36.93;55.703;35.868
879.614;7.13;36.931;55.703;35.868
146.727;7.127;36.929;55.703;35.868
679.691;7.125;36.928;55.703;35.868
999.541;7.122;36.929;55.708;35.868
821.398;7.12;36.93;55.708;35.868
1159.79;7.118;36.93;55.708;35.868
1031.74;7.116;36.929;55.708;35.868
945.001;7.114;36.932;55.708;35.868
1238.222;7.113;36.933;55.708;35.868
886.748;7.11;36.934;55.708;35.868
1106.117;7.108;36.93;55.708;35.868
1121.276;7.106;36.928;55.708;35.868
1474.399;7.104;36.929;55.708;35.868
1097.432;7.103;36.929;55.708;35.868
956.532;7.1;36.931;55.708;35.868
1411.211;7.098;36.932;55.708;35.868
1367.017;7.096;36.932;55.708;35.868
1214.476;7.093;36.931;55.708;35.868
1501.956;7.091;36.932;55.708;35.868
1274.061;7.089;36.933;55.708;33.329
1484.758;7.086;36.933;55.708;33.329
1437.437;7.085;36.932;55.708;33.329
1703.809;7.083;36.932;55.708;33.329
1551.586;7.081;36.93;55.708;33.329
1631.448;7.079;36.933;55.708;33.329
1734.786;7.077;36.933;55.708;33.329
1557.376;7.075;36.932;55.708;33.329
1687.282;7.072;36.931;55.708;33.329
1676.472;7.071;36.929;55.708;33.329
1428.08;7.069;36.93;55.708;33.329
1366.895;7.067;36.93;55.708;33.329
1305.27;7.065;36.931;55.708;33.329
1567.539;7.063;36.932;55.708;33.329
1071.646;7.061;36.933;55.708;33.329
1391.411;7.059;36.93;55.708;33.329
1385.682;7.058;36.93;55.708;33.329
1141.015;7.056;36.932;55.708;33.329
1274.281;7.054;36.931;55.708;33.329
1289.049;7.052;36.932;55.708;33.329
1077.314;7.049;36.934;55.708;33.329
1448.919;7.049;36.931;55.708;33.329
1316.691;7.046;36.933;55.708;33.329
1545.503;7.044;36.935;55.708;33.329
1157.151;7.043;36.935;55.708;33.329
1445.547;7.041;36.933;55.708;33.329
1263.923;7.039;36.932;55.708;33.329
1372.99;7.037;36.933;55.708;33.329
1455.6;7.035;36.932;55.708;33.329
1352.457;7.034;36.93;55.708;33.329
1460.67;7.031;36.929;55.708;33.329
1603.891;7.03;36.932;55.708;33.329
1596.989;7.028;36.935;55.708;30.954
1430.914;7.026;36.935;55.708;30.954
1495.495;7.024;36.935;55.708;30.954
1442.482;7.023;36.933;55.708;30.954
1477.771;7.021;36.935;55.708;30.954
1330.946;7.02;36.934;55.708;30.954
1453.609;7.018;36.934;55.708;30.954
1318.316;7.017;36.934;55.708;30.954
1451.557;7.015;36.936;55.708;30.954
1406.765;7.013;36.934;55.708;30.954
1517.75;7.013;36.936;55.708;30.954
1179.151;7.011;36.935;55.708;30.954
1182.583;7.01;36.932;55.708;30.954
1511.557;7.009;36.935;55.708;30.954
2149.168;7.006;36.934;55.708;30.954
3122.887;7.005;36.935;55.708;30.954
2214.36;7.003;36.935;113.149;30.954
1052.139;7.003;36.934;113.149;30.954
998.686;7.001;36.935;113.149;30.954
1330.116;7.001;36.934;113.149;30.954
1464.542;6.999;36.933;113.154;30.954
1566.781;6.998;36.933;113.154;30.954
1164.896;6.997;36.934;113.154;30.954
1493.723;6.996;36.935;113.154;30.954
1431.683;6.994;36.933;113.154;30.954
1522.245;6.992;36.933;113.154;30.954
1510.922;6.992;36.933;113.154;30.954
1581.488;6.991;36.937;113.154;30.954
1511.899;6.989;36.934;113.154;30.954
1844.807;6.988;36.934;113.154;30.954
1597.991;6.986;36.935;113.154;30.954
1556.411;6.986;36.934;113.154;30.954
1616.619;6.985;36.936;113.154;28.743
1583.931;6.983;36.935;113.154;28.743
1695.369;6.982;36.935;113.154;28.743
1851.134;6.981;36.936;113.154;28.743
1791.293;6.98;36.933;113.154;28.743
1894.192;6.978;36.935;113.154;28.743
2058.643;6.977;36.935;113.154;28.743
2361.306;6.977;36.934;113.154;28.743
1834.265;6.975;36.936;113.154;28.743
1887.291;6.974;36.935;113.154;28.743
2112.267;6.973;36.935;113.154;28.743
2079.396;6.972;36.934;113.154;28.743
2139.152;6.971;36.933;113.154;28.743
1968.924;6.97;36.935;113.154;28.743
1807.905;6.968;36.935;113.154;28.743
1812.205;6.968;36.936;113.154;28.743
1909.241;6.966;36.935;113.154;28.743
1705.91;6.966;36.935;113.154;28.743
1911.122;6.964;36.932;113.154;28.743
1795.434;6.963;36.935;113.154;28.743
1605.32;6.962;36.937;113.154;28.743
1716.342;6.961;36.935;113.154;28.743
1593.141;6.961;36.934;113.154;28.743
1634.037;6.959;36.934;113.154;28.743
1623.239;6.958;36.937;113.154;28.743
1906.48;6.957;36.939;113.154;28.743
1538.443;6.954;36.936;113.154;28.743
1749.457;6.955;36.933;113.154;28.743
1747.539;6.953;36.934;113.154;28.743
2001.196;6.952;36.934;113.154;28.743
1484.22;6.951;36.936;113.154;28.743
1813.231;6.95;36.933;113.154;28.743
2209.425;6.949;36.933;113.154;26.694
1570.727;6.948;36.935;113.154;26.694
1788.166;6.947;36.934;113.154;26.694
1827.242;6.946;36.934;113.154;26.694
1761.342;6.944;36.935;113.154;26.694
1901.704;6.943;36.933;113.154;26.694
1873.341;6.942;36.936;113.154;26.694
1953.435;6.942;36.935;113.154;26.694
1897.393;6.939;36.934;113.154;26.694
1837.197;6.939;36.934;113.154;26.694
2088.509;6.938;36.939;113.154;26.694
1584.432;6.936;36.938;113.154;26.694
1920.247;6.936;36.938;113.154;26.694
1733.687;6.935;36.937;113.154;26.694
1677.828;6.933;36.935;113.154;26.694
1696.102;6.932;36.936;113.154;26.694
1793.699;6.932;36.935;113.154;26.694
1850.719;6.931;36.934;113.154;26.694
1792.124;6.929;36.934;113.154;26.694
2109.25;6.928;36.934;113.154;26.694
2514.323;6.928;36.931;109.911;26.694
3314.919;6.927;36.932;109.911;26.694
2633.847;6.926;36.93;109.911;26.694
1728.899;6.924;36.931;109.911;26.694
1287.547;6.924;36.93;109.916;26.694
1587.18;6.923;36.933;109.916;26.694
1891.651;6.921;36.934;109.916;26.694
1924.204;6.921;36.935;109.916;26.694
1901.766;6.92;36.935;109.916;26.694
1962.889;6.918;36.936;109.916;26.694
1993.451;6.918;36.933;109.916;26.694
2025.613;6.916;36.936;109.916;26.694
2074.131;6.915;36.936;109.916;24.806
2029.315;6.914;36.934;109.916;24.806
2076.306;6.914;36.932;109.916;24.806
2135.512;6.913;36.933;109.916;24.806
2096.546;6.912;36.935;109.916;24.806
2134.144;6.911;36.936;109.916;24.806
2244.433;6.91;36.937;109.916;24.806
2195.732;6.908;36.936;109.916;24.806
2286.624;6.908;36.935;109.916;24.806
2356.469;6.906;36.936;109.916;24.806
2290.764;6.905;36.935;109.916;24.806
2397.45;6.905;36.935;109.916;24.806
2491.677;6.904;36.936;109.916;24.806
2508.106;6.902;36.936;109.916;24.806
2549.71;6.901;36.936;109.916;24.806
2579.613;6.9;36.936;109.916;24.806
2603.493;6.9;36.937;109.916;24.806
2587.137;6.899;36.938;109.916;24.806
2550.406;6.897;36.937;109.916;24.806
2489.735;6.896;36.936;109.916;24.806
2451.135;6.896;36.934;109.916;24.806
2371.848;6.894;36.935;109.916;24.806
2346.575;6.894;36.935;109.916;24.806
2280.724;6.892;36.933;109.916;24.806
2261.106;6.892;36.934;109.916;24.806
2229.286;6.89;36.935;109.916;24.806
2203.671;6.89;36.933;109.916;24.806
2203.549;6.888;36.934;109.916;24.806
2221.151;6.887;36.935;109.916;24.806
2217.511;6.886;36.931;109.916;24.806
2234.16;6.885;36.932;109.916;24.806
2237.556;6.884;36.931;109.916;24.806
2231.693;6.883;36.931;109.916;23.075
2241.868;6.881;36.935;109.916;23.075
2265.528;6.879;36.933;109.916;23.075
2258.309;6.879;36.932;109.916;23.075
2269.73;6.877;36.934;109.916;23.075
2256.624;6.876;36.931;109.916;23.075
2244.641;6.875;36.937;109.916;23.075
2293.513;6.873;36.934;109.916;23.075
2319.604;6.873;36.934;109.916;23.075
2307.804;6.871;36.931;109.916;23.075
2321.852;6.87;36.932;109.916;23.075
2363.224;6.868;36.933;109.916;23.075
2404.572;6.868;36.932;109.916;23.075
2390.891;6.867;36.935;109.916;23.075
2385.553;6.865;36.933;109.916;23.075
2369.808;6.864;36.933;109.916;23.075
2348.676;6.862;36.933;109.916;23.075
2276.314;6.861;36.934;109.916;23.075
2262.45;6.86;36.933;109.916;23.075
2222.91;6.859;36.935;109.916;23.075
2218.647;6.858;36.934;109.916;23.075
2219.588;6.857;36.937;109.916;23.075
2212.588;6.856;36.933;109.916;23.075
2208.044;6.854;36.933;109.916;23.075
2205.992;6.852;36.934;109.916;23.075
2098.561;6.852;36.933;109.916;23.075
2215.471;6.851;36.933;109.916;23.075
2876.865;6.849;36.934;109.916;23.075
3611.927;6.848;36.936;107.979;23.075
2960.403;6.847;36.935;107.979;23.075
1966.725;6.846;36.934;107.979;23.075
1827.449;6.845;36.935;107.979;23.075
1993.048;6.844;36.936;107.984;21.496
2152.442;6.843;36.935;107.984;21.496
2246.925;6.842;36.934;107.984;21.496
2260.031;6.84;36.933;107.984;21.496
2270.5;6.838;36.932;107.984;21.496
2286.55;6.838;36.931;107.984;21.496
2304.799;6.837;36.931;107.984;21.496
2312.385;6.835;36.934;107.984;21.496
2327.678;6.834;36.932;107.984;21.496
2344.034;6.832;36.933;107.984;21.496
2352.658;6.831;36.931;107.984;21.496
2380.557;6.831;36.933;107.984;21.496
2392.259;6.829;36.934;107.984;21.496
2436.831;6.828;36.935;107.984;21.496
2455.117;6.826;36.935;107.984;21.496
2461.921;6.826;36.934;107.984;21.496
2504.368;6.824;36.932;107.984;21.496
2534.099;6.823;36.933;107.984;21.496
2579.71;6.821;36.934;107.984;21.496
2615.097;6.82;36.933;107.984;21.496
2666.498;6.819;36.931;107.984;21.496
2698.978;6.818;36.931;107.984;21.496
2709.69;6.817;36.93;107.984;21.496
2679.042;6.816;36.933;107.984;21.496
2669.808;6.815;36.934;107.984;21.496
2669.014;6.814;36.933;107.984;21.496
2628.094;6.813;36.934;107.984;21.496
2572.711;6.811;36.932;107.984;21.496
2531.803;6.81;36.931;107.984;21.496
2479.572;6.809;36.93;107.984;21.496
2427.047;6.808;36.932;107.984;21.496
2365.825;6.807;36.931;107.984;21.496
2337.475;6.805;36.932;107.984;20.061
2328.716;6.804;36.93;107.984;20.061
2322.218;6.803;36.933;107.984;20.061
2331.978;6.801;36.932;107.984;20.061
2300.793;6.8;36.932;107.984;20.061
2334.299;6.799;36.931;107.984;20.061
2337.67;6.799;36.931;107.984;20.061
2332.796;6.797;36.931;107.984;20.061
2320.874;6.796;36.932;107.984;20.061
2329.364;6.795;36.932;107.984;20.061
2337.865;6.795;36.932;107.984;20.061
2318.236;6.793;36.934;107.984;20.061
2317.063;6.791;36.931;107.984;20.061
2314.217;6.79;36.93;107.984;20.061
2338.562;6.789;36.932;107.984;20.061
2345.732;6.788;36.933;107.984;20.061
2375.133;6.787;36.935;107.984;20.061
2391.868;6.787;36.933;107.984;20.061
2420.756;6.785;36.933;107.984;20.061
2444.173;6.784;36.935;107.984;20.061
2451.905;6.783;36.932;107.984;20.061
2492.617;6.782;36.933;107.984;20.061
2347.393;6.782;36.929;107.984;20.061
2282.507;6.781;36.93;107.984;20.061
2264.294;6.78;36.933;107.984;20.061
2239.755;6.778;36.934;107.984;20.061
2268.435;6.778;36.933;107.984;20.061
2256.966;6.777;36.931;107.984;20.061
2217.487;6.776;36.93;107.984;20.061
2233.574;6.775;36.933;107.984;20.061
2248.244;6.775;36.934;107.984;20.061
2161.273;6.774;36.932;107.984;20.061
2245.874;6.773;36.933;107.984;18.762
2718.399;6.773;36.932;107.984;18.762
3410.562;6.772;36.932;107.984;18.762
3007.357;6.77;36.932;107.984;18.762
1961.912;6.771;36.932;109.519;18.762
1825.703;6.77;36.933;109.519;18.762
1848.838;6.769;36.932;109.519;18.762
2036.558;6.769;36.93;109.519;18.762
2158.293;6.769;36.93;109.524;18.762
2266.371;6.768;36.931;109.524;18.762
2258.114;6.767;36.933;109.524;18.762
2293.183;6.766;36.932;109.524;18.762
2303.859;6.767;36.93;109.524;18.762
2290.972;6.766;36.932;109.524;18.762
2330.866;6.767;36.931;109.524;18.762
2357.385;6.766;36.931;109.524;18.762
2338.647;6.765;36.931;109.524;18.762
2385.223;6.764;36.931;109.524;18.762
2380.777;6.765;36.933;109.524;18.762
2416.591;6.764;36.931;109.524;18.762
2449.107;6.764;36.933;109.524;18.762
2472.292;6.764;36.933;109.524;18.762
2509.669;6.764;36.934;109.524;18.762
2540.219;6.764;36.933;109.524;18.762
2578.428;6.764;36.933;109.524;18.762
2615.183;6.763;36.932;109.524;18.762
2644.706;6.764;36.931;109.524;18.762
2661.563;6.764;36.93;109.524;18.762
2682.829;6.763;36.931;109.524;18.762
2693.688;6.764;36.933;109.524;18.762
2693.957;6.764;36.932;109.524;18.762
2671.946;6.764;36.932;109.524;18.762
2665.02;6.764;36.935;109.524;17.591
2624.735;6.764;36.933;109.524;17.591
2584.315;6.764;36.932;109.524;17.591
2527.235;6.764;36.932;109.524;17.591
2482.613;6.765;36.931;109.524;17.591
2429.429;6.765;36.931;109.524;17.591
2419.816;6.765;36.932;109.524;17.591
2399.661;6.765;36.932;109.524;17.591
2402.666;6.765;36.93;109.524;17.591
2401.774;6.766;36.932;109.524;17.591
2406.428;6.765;36.933;109.524;17.591
2417.214;6.766;36.932;109.524;17.591
2414.649;6.766;36.931;109.524;17.591
2441.387;6.766;36.931;109.524;17.591
2441.888;6.767;36.933;109.524;17.591
2443.708;6.767;36.931;109.524;17.591
2456.779;6.767;36.932;109.524;17.591
2457.976;6.767;36.934;109.524;17.591
2477.19;6.768;36.933;109.524;17.591
2491.054;6.768;36.932;109.524;17.591
2499.995;6.768;36.931;109.524;17.591
2510.683;6.769;36.931;109.524;17.591
2535.199;6.77;36.931;109.524;17.591
2562.78;6.769;36.932;109.524;17.591
2563.562;6.77;36.932;109.524;17.591
2545.178;6.77;36.931;109.524;17.591
2509.01;6.77;36.931;109.524;17.591
2453.651;6.771;36.93;109.524;17.591
2425.056;6.772;36.933;109.524;17.591
2400.992;6.772;36.931;109.524;17.591
2401.628;6.772;36.931;109.524;17.591
2403.936;6.772;36.931;109.524;17.591
2405.756;6.772;36.93;109.524;16.538
2407.076;6.774;36.929;109.524;16.538
2405.793;6.773;36.929;109.524;16.538
2338.769;6.774;36.931;109.524;16.538
2381.913;6.774;36.932;109.524;16.538
2765.989;6.775;36.932;109.524;16.538
3458.641;6.775;36.932;109.524;16.538
3407.313;6.776;36.932;109.524;16.538
2170.789;6.777;36.93;112.527;16.538
1993.085;6.777;36.932;112.527;16.538
1998.679;6.777;36.933;112.527;16.538
2167.662;6.778;36.931;112.527;16.538
2332.564;6.778;36.929;112.532;16.538
2434.327;6.779;36.93;112.532;16.538
2448.692;6.78;36.93;112.532;16.538
2476.017;6.78;36.931;112.532;16.538
2494.963;6.78;36.932;112.532;16.538
2507.776;6.781;36.932;112.532;16.538
2527.564;6.781;36.93;112.532;16.538
2537.116;6.781;36.93;112.532;16.538
2555.011;6.782;36.93;112.532;16.538
2576.925;6.783;36.931;112.532;16.538
2592.939;6.783;36.93;112.532;16.538
2610.577;6.783;36.931;112.532;16.538
2639.173;6.784;36.932;112.532;16.538
2676.16;6.784;36.931;112.532;16.538
2699.271;6.785;36.93;112.532;16.538
2731.127;6.786;36.93;112.532;16.538
2786.266;6.786;36.929;112.532;16.538
2822.459;6.786;36.932;112.532;16.538
2862.329;6.787;36.931;112.532;16.538
2862.695;6.787;36.928;112.532;16.538
2886.979;6.787;36.927;112.532;15.595
2876.4;6.789;36.929;112.532;15.595
2869.426;6.788;36.931;112.532;15.595
2854.487;6.79;36.929;112.532;15.595
2831.559;6.789;36.93;112.532;15.595
2781.05;6.79;36.927;112.532;15.595
2736.417;6.79;36.927;112.532;15.595
2679.287;6.791;36.927;112.532;15.595
2632.87;6.792;36.928;112.532;15.595
2584.804;6.791;36.93;112.532;15.595
2561.29;6.793;36.93;112.532;15.595
2551.97;6.793;36.931;112.532;15.595
2541.966;6.793;36.933;112.532;15.595
2540.378;6.794;36.932;112.532;15.595
2547.169;6.794;36.931;112.532;15.595
2560.227;6.794;36.931;112.532;15.595
2559.873;6.795;36.93;112.532;15.595
2572.198;6.795;36.928;112.532;15.595
2572.174;6.796;36.931;112.532;15.595
2561.205;6.796;36.929;112.532;15.595
2560.252;6.797;36.93;112.532;15.595
2559.629;6.798;36.928;112.532;15.595
2561.888;6.798;36.932;112.532;15.595
2580.162;6.799;36.932;112.532;15.595
2582.153;6.8;36.931;112.532;15.595
2615.83;6.8;36.929;112.532;15.595
2605.557;6.801;36.93;112.532;15.595
2629.474;6.801;36.929;112.532;15.595
2655.797;6.803;36.93;112.532;15.595
2637.67;6.803;36.931;112.532;15.595
2622.292;6.805;36.928;112.532;15.595
2592.915;6.805;36.927;112.532;15.595
2516.119;6.806;36.93;112.532;14.752
2466.453;6.807;36.929;112.532;14.752
2421.062;6.809;36.928;112.532;14.752
2415.015;6.81;36.929;112.532;14.752
2397.914;6.811;36.931;112.532;14.752
2407.149;6.813;36.93;112.532;14.752
2390.769;6.815;36.932;112.532;14.752
2386.835;6.816;36.932;112.532;14.752
2303.065;6.818;36.931;112.532;14.752
2295.345;6.819;36.931;112.532;14.752
2759.21;6.82;36.93;112.532;14.752
3705.054;6.823;36.929;112.532;14.752
3738.181;6.824;36.931;111.304;14.752
2363.187;6.826;36.933;111.304;14.752
1917.523;6.828;36.932;111.304;14.752
1987.099;6.83;36.929;111.304;14.752
2184.018;6.834;36.931;111.309;14.752
2344.388;6.836;36.932;111.309;14.752
2325.736;6.838;36.931;111.309;14.752
2317.65;6.84;36.929;111.309;14.752
2336.339;6.843;36.93;111.309;14.752
2330.903;6.846;36.929;111.309;14.752
2344.498;6.848;36.927;111.309;14.752
2353.879;6.851;36.929;111.309;14.752
2349.689;6.855;36.931;111.309;14.752
2370.382;6.857;36.93;111.309;14.752
2376.111;6.861;36.93;111.309;14.752
2382.963;6.864;36.928;111.309;14.752
2400.357;6.867;36.926;111.309;14.752
2418.704;6.871;36.929;111.309;14.752
2436.343;6.875;36.931;111.309;14.752
2462.239;6.879;36.931;111.309;14.752
2506.164;6.882;36.929;111.309;14
2546.498;6.886;36.93;111.309;14
2572.845;6.891;36.929;111.309;14
2601.465;6.894;36.929;111.309;14
2623.599;6.899;36.928;111.309;14
2633.872;6.903;36.929;111.309;14
2648.639;6.907;36.925;111.309;14
2619.177;6.912;36.928;111.309;14
2588.212;6.916;36.928;111.309;14
2539.706;6.92;36.928;111.309;14
2480.708;6.926;36.927;111.309;14
2406.929;6.932;36.928;111.309;14
2342.617;6.936;36.926;111.309;14
2296.115;6.941;36.926;111.309;14
2243.224;6.947;36.927;111.309;14
2207.36;6.952;36.93;111.309;14
2182.527;6.958;36.927;111.309;14
2163.692;6.963;36.928;111.309;14
2173.122;6.969;36.927;111.309;14
2144.148;6.975;36.927;111.309;14
2165.719;6.981;36.929;111.309;14
2168.443;6.986;36.93;111.309;14
