time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
11:30:36:007;0.49799395;-0.4213795;9.844957;508.00882;0.28900722;0
11:30:36:015;0.49799395;-0.4213795;9.844957;498.07898;0.28900722;0
11:30:36:023;0.49799395;-0.4213795;9.844957;498.07898;0.28900722;0
11:30:36:031;0.49799395;-0.4213795;9.844957;498.07898;0.28900722;0
11:30:36:039;0.49799395;-0.4213795;9.844957;498.07898;0.28900722;0
11:30:36:046;0.49799395;-0.4213795;9.844957;498.07898;0.28900722;0
11:30:36:054;0.49799395;-0.4213795;9.844957;498.07898;0.28900722;0
11:30:36:062;0.49799395;-0.4213795;9.844957;498.07898;0.28900722;0
11:30:36:070;0.47884035;-0.4213795;9.921572;498.07898;0.28900722;0
11:30:36:078;0.47884035;-0.4213795;9.921572;498.07898;0.28900722;0
11:30:36:085;0.47884035;-0.4213795;9.921572;498.07898;0.28900722;0
11:30:36:093;0.47884035;-0.4213795;9.921572;498.07898;0.28900722;0
11:30:36:101;0.47884035;-0.4213795;9.921572;498.07898;0.28900722;0
11:30:36:109;0.47884035;-0.4213795;9.921572;498.07898;0.28900722;0
11:30:36:117;0.47884035;-0.4213795;9.921572;502.02734;0.28900722;0
11:30:36:125;0.47884035;-0.4213795;9.921572;502.02734;0.28900722;0
11:30:36:132;0.47884035;-0.4213795;9.921572;502.02734;0.28900722;0
11:30:36:140;0.47884035;-0.4213795;9.921572;502.02734;0.28900722;0
11:30:36:148;0.47884035;-0.4213795;9.921572;502.02734;0.28900722;0
11:30:36:156;0.47884035;-0.4213795;9.921572;502.02734;0.28900722;0
11:30:36:164;0.47884035;-0.4213795;9.921572;502.02734;0.28900722;0
11:30:36:171;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:179;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:187;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:195;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:203;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:210;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:218;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:226;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:234;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:242;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:250;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:257;0.4213795;-0.34476504;9.998186;502.02734;0.28900722;0
11:30:36:265;0.4213795;-0.34476504;9.998186;514.0613;0.28900722;0
11:30:36:273;0.4213795;-0.34476504;9.998186;514.0613;0.28900722;0
11:30:36:281;0.4213795;-0.34476504;9.998186;514.0613;0.28900722;0
11:30:36:289;0.4213795;-0.34476504;9.998186;514.0613;0.28900722;0
11:30:36:296;0.4213795;-0.34476504;9.998186;514.0613;0.28900722;0
11:30:36:304;0.32561144;-0.40222588;10.036493;514.0613;0.28900722;0
11:30:36:312;0.32561144;-0.40222588;10.036493;514.0613;0.28900722;0
11:30:36:320;0.32561144;-0.40222588;10.036493;514.0613;0.28900722;0
11:30:36:328;0.32561144;-0.40222588;10.036493;514.0613;0.28900722;0
11:30:36:335;0.32561144;-0.40222588;10.036493;514.0613;0.28900722;0
11:30:36:343;0.32561144;-0.40222588;10.036493;514.0613;0.28900722;0
11:30:36:351;0.32561144;-0.40222588;10.036493;514.0613;0.28900722;0
11:30:36:359;0.32561144;-0.40222588;10.036493;514.0613;0.28900722;0
11:30:36:367;0.32561144;-0.40222588;10.036493;514.0613;0.28900722;0
11:30:36:375;0.32561144;-0.40222588;10.036493;488.3432;0.28900722;0
11:30:36:382;0.32561144;-0.40222588;10.036493;488.3432;0.28900722;0
11:30:36:390;0.32561144;-0.40222588;10.036493;488.3432;0.28900722;0
11:30:36:398;0.32561144;-0.40222588;10.036493;488.3432;0.28900722;0
11:30:36:406;0.32561144;-0.40222588;10.036493;488.3432;0.28900722;0
11:30:36:414;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:421;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:429;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:437;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:445;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:453;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:460;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:468;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:476;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:484;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:492;0.59376204;-0.5363012;10.036493;488.3432;0.28900722;0
11:30:36:500;0.59376204;-0.5363012;10.036493;469.43912;0.28900722;0
11:30:36:507;0.59376204;-0.5363012;10.036493;469.43912;0.28900722;0
11:30:36:515;0.59376204;-0.5363012;10.036493;469.43912;0.28900722;0
11:30:36:523;0.59376204;-0.5363012;10.036493;469.43912;0.28900722;0
11:30:36:531;0.59376204;-0.5363012;10.036493;469.43912;0.28900722;0
11:30:36:539;0.59376204;-0.5363012;10.036493;469.43912;0.28900722;0
11:30:36:546;0.36391866;-0.36391866;10.01734;469.43912;0.28900722;0
11:30:36:554;0.36391866;-0.36391866;10.01734;469.43912;0.28900722;0
11:30:36:562;0.36391866;-0.36391866;10.01734;469.43912;0.28900722;0
11:30:36:570;0.36391866;-0.36391866;10.01734;469.43912;0.28900722;0
11:30:36:578;0.36391866;-0.36391866;10.01734;469.43912;0.28900722;0
11:30:36:585;0.36391866;-0.36391866;10.01734;469.43912;0.28900722;0
11:30:36:593;0.36391866;-0.36391866;10.01734;469.43912;0.28900722;0
11:30:36:601;0.36391866;-0.36391866;10.01734;469.43912;0.28900722;0
11:30:36:609;0.36391866;-0.36391866;10.01734;492.21442;0.28900722;0
11:30:36:617;0.36391866;-0.36391866;10.01734;492.21442;0.28900722;0
11:30:36:625;0.36391866;-0.36391866;10.01734;492.21442;0.28900722;0
11:30:36:632;0.36391866;-0.36391866;10.01734;492.21442;0.28900722;0
11:30:36:640;0.36391866;-0.36391866;10.01734;492.21442;0.28900722;0
11:30:36:648;0.5363012;-0.38307226;9.940725;492.21442;0.28900722;0
11:30:36:656;0.5363012;-0.38307226;9.940725;492.21442;0.28900722;0
11:30:36:664;0.5363012;-0.38307226;9.940725;492.21442;0.28900722;0
