Time_Accel;AccelX;AccelY;AccelZ
11:30:35:954;-0.4213795;9.844957;0.49799395
11:30:35:954;-0.4213795;9.844957;0.49799395
11:30:35:954;-0.4213795;9.844957;0.49799395
11:30:35:954;-0.4213795;9.844957;0.49799395
11:30:35:954;-0.4213795;9.844957;0.49799395
11:30:35:954;-0.4213795;9.844957;0.49799395
11:30:35:954;-0.4213795;9.844957;0.49799395
11:30:35:954;-0.4213795;9.844957;0.49799395
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:064;-0.4213795;9.921572;0.47884035
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:168;-0.34476504;9.998186;0.4213795
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:298;-0.40222588;10.036493;0.32561144
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
11:30:36:411;-0.5363012;10.036493;0.59376204
