Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;11:30:36:007;11:30:40:375;11:30:38:187;70.0;65.40600000000002;102.58285714285704;108.79611428571427;0.0;18.66002338709331;46.395437888066134;1.0612105764018553;1
2;11:30:36:164;11:30:40:531;11:30:38:343;70.0;63.36428571428565;110.3268571428569;108.74011428571413;0.0;18.66002338709331;46.395437888066134;1.0612105764018553;1
3;11:30:36:320;11:30:40:687;11:30:38:500;70.0;68.29801428571416;110.86067142857125;109.28397142857125;0.0;49.98972019109202;1.5655180132834976;1.4049951153558948;1
4;11:30:36:476;11:30:40:843;11:30:38:656;70.0;74.46287142857145;110.12209999999996;109.9336857142855;0.0;49.98972019109202;1.5655180132834976;1.4049951153558948;1
5;11:30:36:632;11:30:41:000;11:30:38:812;70.0;80.62772857142873;109.38352857142871;110.58339999999976;0.0;49.98972019109202;1.5655180132834976;1.4049951153558948;1
6;11:30:36:789;11:30:41:156;11:30:38:968;69.48942857142856;87.09485714285734;108.90811428571452;111.09949285714258;18.66002338709331;46.395437888066134;1.0612105764018553;1.3366520310645342;0
7;11:30:36:945;11:30:41:312;11:30:39:125;67.44771428571437;94.83885714285718;108.85211428571442;111.35449285714255;18.66002338709331;46.395437888066134;1.0612105764018553;1.3366520310645342;0
8;11:30:37:101;11:30:41:468;11:30:39:281;65.40600000000002;102.58285714285704;108.79611428571427;111.60949285714258;18.66002338709331;46.395437888066134;1.0612105764018553;1.3366520310645342;0
9;11:30:37:257;11:30:41:625;11:30:39:437;63.36428571428565;110.3268571428569;108.74011428571413;111.86589999999971;18.66002338709331;46.395437888066134;1.0612105764018553;1.3390905087949514;0
10;11:30:37:414;11:30:41:781;11:30:39:593;68.29801428571416;110.86067142857125;109.28397142857125;111.78453571428558;49.98972019109202;1.5655180132834976;1.4049951153558948;0.5054526591254447;1
11;11:30:37:570;11:30:41:937;11:30:39:750;74.46287142857145;110.12209999999996;109.9336857142855;111.6386785714286;49.98972019109202;1.5655180132834976;1.4049951153558948;0.5054526591254447;1
