Time_Accel;AccelX;AccelY;AccelZ
17:46:01:242;0.7661445;10.668563;0.17238252
17:46:01:242;0.7661445;10.668563;0.17238252
17:46:01:242;0.7661445;10.668563;0.17238252
17:46:01:242;0.7661445;10.668563;0.17238252
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:358;0.49799395;9.097966;-0.11492168
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:460;-0.095768064;9.940725;-0.38307226
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:576;0.32561144;11.089942;-0.21068975
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:692;0.80445176;10.170568;0.61291564
17:46:01:810;-0.095768064;10.821792;-0.7086837
17:46:01:810;-0.095768064;10.821792;-0.7086837
17:46:01:810;-0.095768064;10.821792;-0.7086837
17:46:01:810;-0.095768064;10.821792;-0.7086837
17:46:01:810;-0.095768064;10.821792;-0.7086837
