Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;17:46:01:328;17:46:05:695;17:46:03:507;79.14641428571441;69.5510428571427;79.68949999999995;82.24497142857149;5.70119868899981;22.114639697559095;2.232209918432043;1.2261105597349;0
2;17:46:01:484;17:46:05:851;17:46:03:664;80.2276571428573;69.02608571428566;80.08878571428568;82.57582857142854;18.54427243494919;13.329325388131744;2.232209918432043;1.2261105597349;0
3;17:46:01:640;17:46:06:007;17:46:03:820;78.87658571428592;70.93344285714285;80.59662857142865;82.7981285714286;18.54427341182672;13.329324029061878;2.3797287578494273;0.9071930685935816;0
4;17:46:01:796;17:46:06:164;17:46:03:976;77.52558571428595;72.8407285714286;81.15120000000027;82.97370000000008;18.54427341182672;13.329324029061878;2.3797287578494273;0.9071930685935816;1
5;17:46:01:953;17:46:06:320;17:46:04:132;75.410242857143;74.86765714285714;81.58612857142886;83.04074285714296;17.843992380891645;13.514941368414172;0.8248320077380551;2.1129427881154497;0
6;17:46:02:109;17:46:06:476;17:46:04:289;72.85831428571431;77.17422857142854;81.74141428571451;82.85502857142865;17.64614433470185;13.514941368414172;0.8248320077380551;2.1129427881154497;0
7;17:46:02:265;17:46:06:632;17:46:04:445;70.34639999999999;79.29014285714281;81.91418571428586;82.65182857142855;22.11463930947169;2.232213763234252;1.2261051231161564;1.908282288841616;0
8;17:46:02:421;17:46:06:789;17:46:04:601;69.5510428571427;79.68949999999995;82.24497142857149;82.2906142857142;22.114639697559095;2.232209918432043;1.2261105597349;1.908278795706972;0
9;17:46:02:578;17:46:06:945;17:46:04:757;69.02608571428566;80.08878571428568;82.57582857142854;81.92932857142843;13.329325388131744;2.232209918432043;1.2261105597349;1.908278795706972;0
10;17:46:02:734;17:46:07:101;17:46:04:914;70.93344285714285;80.59662857142865;82.7981285714286;81.66499999999982;13.329324029061878;2.3797287578494273;0.9071930685935816;2.047209024339606;0
11;17:46:02:890;17:46:07:257;17:46:05:070;72.8407285714286;81.15120000000027;82.97370000000008;81.44242857142834;13.329324029061878;2.3797287578494273;0.9071930685935816;2.047209024339606;0
12;17:46:03:046;17:46:07:414;17:46:05:226;74.86765714285714;81.58612857142886;83.04074285714296;81.32838571428549;13.514941368414172;0.8248320077380551;2.1129427881154497;0.7413075118954822;1
13;17:46:03:203;17:46:07:570;17:46:05:382;77.17422857142854;81.74141428571451;82.85502857142865;81.46709999999983;13.514941368414172;0.8248320077380551;2.1129427881154497;0.7413075118954822;1
14;17:46:03:359;17:46:07:726;17:46:05:539;79.29014285714281;81.91418571428586;82.65182857142855;81.63615714285704;2.232213763234252;1.2261051231161564;1.908282288841616;1.736048971706119;0
15;17:46:03:515;17:46:07:882;17:46:05:695;79.68949999999995;82.24497142857149;82.2906142857142;82.07894285714289;2.232209918432043;1.2261105597349;1.908278795706972;1.7360527081064479;0
16;17:46:03:671;17:46:08:039;17:46:05:851;80.08878571428568;82.57582857142854;81.92932857142843;82.52180000000011;2.232209918432043;1.2261105597349;1.908278795706972;1.7360527081064479;0
17;17:46:03:828;17:46:08:195;17:46:06:007;80.59662857142865;82.7981285714286;81.66499999999982;82.8677000000001;2.3797287578494273;0.9071930685935816;2.047209024339606;1.5698223396712956;0
18;17:46:03:984;17:46:08:351;17:46:06:164;81.15120000000027;82.97370000000008;81.44242857142834;83.17184285714295;2.3797287578494273;0.9071930685935816;2.047209024339606;1.5698223396712956;0
19;17:46:04:140;17:46:08:507;17:46:06:320;81.58612857142886;83.04074285714296;81.32838571428549;83.3315571428572;0.8248320077380551;2.1129427881154497;0.7413075118954822;2.167572792786125;0
20;17:46:04:296;17:46:08:664;17:46:06:476;81.74141428571451;82.85502857142865;81.46709999999983;83.34712857142857;0.8248320077380551;2.1129427881154497;0.7413075118954822;2.167572792786125;0
21;17:46:04:453;17:46:08:820;17:46:06:632;81.91418571428586;82.65182857142855;81.63615714285704;83.33235714285708;1.2261051231161564;1.908282288841616;1.736048971706119;1.4946714043753695;0
22;17:46:04:609;17:46:08:976;17:46:06:789;82.24497142857149;82.2906142857142;82.07894285714289;83.04385714285702;1.2261105597349;1.908278795706972;1.7360527081064479;1.494667064565076;0
23;17:46:04:765;17:46:09:132;17:46:06:945;82.57582857142854;81.92932857142843;82.52180000000011;82.75528571428553;1.2261105597349;1.908278795706972;1.7360527081064479;1.494667064565076;0
24;17:46:04:921;17:46:09:289;17:46:07:101;82.7981285714286;81.66499999999982;82.8677000000001;82.20989999999983;0.9071930685935816;2.047209024339606;1.5698223396712956;5.113499935074867;0
25;17:46:05:078;17:46:09:445;17:46:07:257;82.97370000000008;81.44242857142834;83.17184285714295;81.06575714285705;0.9071930685935816;2.047209024339606;1.5698223396712956;5.113499935074867;0
26;17:46:05:234;17:46:09:601;17:46:07:414;83.04074285714296;81.32838571428549;83.3315571428572;80.06604285714279;2.1129427881154497;0.7413075118954822;2.167572792786125;4.890179132927043;0
27;17:46:05:390;17:46:09:757;17:46:07:570;82.85502857142865;81.46709999999983;83.34712857142857;79.21047142857142;2.1129427881154497;0.7413075118954822;2.167572792786125;4.890179132927043;0
28;17:46:05:546;17:46:09:914;17:46:07:726;82.65182857142855;81.63615714285704;83.33235714285708;78.35490000000004;1.908282288841616;1.736048971706119;1.4946714043753695;4.890179132927043;0
29;17:46:05:703;17:46:10:070;17:46:07:882;82.2906142857142;82.07894285714289;83.04385714285702;77.43202857142862;1.908278795706972;1.7360527081064479;1.494667064565076;5.090125961631863;0
30;17:46:05:859;17:46:10:226;17:46:08:039;81.92932857142843;82.52180000000011;82.75528571428553;76.35259999999991;1.908278795706972;1.7360527081064479;1.494667064565076;5.090125961631863;0
31;17:46:06:015;17:46:10:382;17:46:08:195;81.66499999999982;82.8677000000001;82.20989999999983;75.52998571428556;2.047209024339606;1.5698223396712956;5.113499935074867;1.4126324196915507;0
32;17:46:06:171;17:46:10:539;17:46:08:351;81.44242857142834;83.17184285714295;81.06575714285705;75.30612857142842;2.047209024339606;1.5698223396712956;5.113499935074867;1.4126324196915507;0
33;17:46:06:328;17:46:10:695;17:46:08:507;81.32838571428549;83.3315571428572;80.06604285714279;75.08227142857127;0.7413075118954822;2.167572792786125;4.890179132927043;1.4126324196915507;0
34;17:46:06:484;17:46:10:851;17:46:08:664;81.46709999999983;83.34712857142857;79.21047142857142;74.96622857142846;0.7413075118954822;2.167572792786125;4.890179132927043;2.6407827987880146;0
35;17:46:06:640;17:46:11:007;17:46:08:820;81.63615714285704;83.33235714285708;78.35490000000004;75.1022285714285;1.736048971706119;1.4946714043753695;4.890179132927043;2.6407827987880146;0
36;17:46:06:796;17:46:11:164;17:46:08:976;82.07894285714289;83.04385714285702;77.43202857142862;75.3055285714285;1.7360527081064479;1.494667064565076;5.090125961631863;2.2311887946139954;0
37;17:46:06:953;17:46:11:320;17:46:09:132;82.52180000000011;82.75528571428553;76.35259999999991;75.66538571428566;1.7360527081064479;1.494667064565076;5.090125961631863;2.2311887946139954;0
38;17:46:07:109;17:46:11:476;17:46:09:289;82.8677000000001;82.20989999999983;75.52998571428556;76.02524285714284;1.5698223396712956;5.113499935074867;1.4126324196915507;2.2311887946139954;0
39;17:46:07:265;17:46:11:632;17:46:09:445;83.17184285714295;81.06575714285705;75.30612857142842;76.68281428571429;1.5698223396712956;5.113499935074867;1.4126324196915507;4.05988122416481;0
40;17:46:07:421;17:46:11:789;17:46:09:601;83.3315571428572;80.06604285714279;75.08227142857127;77.63838571428569;2.167572792786125;4.890179132927043;1.4126324196915507;4.05988122416481;0
41;17:46:07:578;17:46:11:945;17:46:09:757;83.34712857142857;79.21047142857142;74.96622857142846;78.48614285714281;2.167572792786125;4.890179132927043;2.6407827987880146;3.391818408629051;0
42;17:46:07:734;17:46:12:101;17:46:09:914;83.33235714285708;78.35490000000004;75.1022285714285;79.08185714285712;1.4946714043753695;4.890179132927043;2.6407827987880146;3.391818408629051;0
43;17:46:07:890;17:46:12:257;17:46:10:070;83.04385714285702;77.43202857142862;75.3055285714285;79.6775714285714;1.494667064565076;5.090125961631863;2.2311887946139954;3.391818408629051;0
44;17:46:08:046;17:46:12:414;17:46:10:226;82.75528571428553;76.35259999999991;75.66538571428566;80.1673428571429;1.494667064565076;5.090125961631863;2.2311887946139954;3.4923825520666103;0
45;17:46:08:203;17:46:12:570;17:46:10:382;82.20989999999983;75.52998571428556;76.02524285714284;80.61191428571443;5.113499935074867;1.4126324196915507;2.2311887946139954;3.4923825520666103;0
46;17:46:08:359;17:46:12:726;17:46:10:539;81.06575714285705;75.30612857142842;76.68281428571429;80.75877142857165;5.113499935074867;1.4126324196915507;4.05988122416481;0.8320479390422062;0
47;17:46:08:515;17:46:12:882;17:46:10:695;80.06604285714279;75.08227142857127;77.63838571428569;80.60762857142879;4.890179132927043;1.4126324196915507;4.05988122416481;0.8320479390422062;0
48;17:46:08:671;17:46:13:039;17:46:10:851;79.21047142857142;74.96622857142846;78.48614285714281;80.45648571428593;4.890179132927043;2.6407827987880146;3.391818408629051;0.8320479390422062;0
