Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
17:46:01:323;48.73387972;9.121485208;50;490;5;306.9886
