((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
17.0:46.0:3.0:511.5;0.153160502286;0.364032157115;-0.16263528098740387;0.61291564;0.294178980339;0.41909460883;-0.34072322115498066;0.8810662;10.0041033589;0.832955999409;-0.873693144324339;10.840945;145.195552154;621.215714457;-1.2695015065862438;167.521;11.9950721464;19.5949263461;-1.267690292277699;15.854058;309.76015725;5.48190842592;-0.5633385034377865;311.64722
17.0:46.0:3.0:667.5;0.169235856393;0.365002303091;-0.15866171463916112;0.6512229;0.2597366797;0.440387660904;-0.5588264406703582;0.8810662;10.0487039357;0.830666948183;-0.794659719310097;10.840945;146.445218225;562.711133958;-1.1535794411726972;167.521;12.421895575;18.5424174506;-1.033387008669863;15.854058;310.03885975;6.03425581165;-0.705935435029069;311.64722
17.0:46.0:3.5:323.5;0.206243373964;0.368291562653;-0.13616949500663988;0.7086837;0.258300158536;0.444643214458;-0.5808847004661244;0.8810662;10.037211775;0.819044544109;-0.7774423378177326;10.821792;147.034672386;527.094053241;-1.1452981931435675;167.521;12.8487190036;17.1255520767;-0.7280176445670477;15.854058;310.31756225;6.43125303037;-0.8575179921411245;311.64722
17.0:46.0:3.5:480.0;0.221976699393;0.373216483302;-0.16295852241288777;0.71251442;0.245268861732;0.452951239114;-0.658229493277342;0.8810662;10.021375875;0.809543462516;-0.7777071624320513;10.821792;146.853684243;544.398813668;-1.004012627581407;167.521;13.2755424321;15.3443302245;-0.3396765247466065;15.854058;310.59626475;6.67290008208;-0.9881104709025674;311.64722
17.0:46.0:3.5:636.5;0.267569139446;0.360988843392;0.01783486293284442;0.78529817;0.240993501804;0.472520937331;-0.7823927650417595;0.9576807;9.96733533036;0.828453794382;-0.8904212670728433;10.821792;146.042135689;626.697893779;-0.4120341594168435;167.521;13.680510775;13.0897085803;0.14178968578292084;16.951056;310.881921679;6.8170192924;-1.0846393599732664;314.79227
17.0:46.0:4.0:292.5;0.271741891125;0.365292140345;-0.025519562075262847;0.78529817;0.208569170161;0.489099719346;-0.9185996211840934;0.9576807;10.0079683571;0.798121523203;-0.828744835279327;10.821792;144.182054877;840.982988466;0.697566099202473;167.521;14.0526964893;10.3682839338;0.6324340815730451;16.951056;311.17801025;6.87853112209;-1.164591752485487;314.79227
17.0:46.0:4.0:448.5;0.276325077143;0.371735583879;-0.08950668864774558;0.78529817;0.201899608179;0.494369361513;-0.964191541149642;0.9576807;10.0076947375;0.802141291292;-0.8258688204710345;10.821792;141.681925473;1141.43800594;0.9602384556679548;167.521;14.4248822036;7.3698148754;0.3255347520062113;16.951056;311.474098821;6.76470606751;-1.2560260972969013;314.79227
17.0:46.0:4.0:605.0;0.289972025679;0.374132060876;-0.08519270820491887;0.78529817;0.173853245679;0.540815684389;-0.9734379024619724;0.9576807;9.97862230357;0.773208921099;-0.760959136708546;10.821792;138.868096668;1475.70715968;0.6282683591784806;167.521;14.6720679179;5.90294338467;-0.08480789621805362;16.951056;311.743799893;6.69934409693;-1.3102001302164519;314.79227
17.0:46.0:4.0:761.5;0.3139140435;0.339955033418;0.005106845364946988;0.78529817;0.167388901343;0.551011952498;-1.0426990670855525;0.9576807;9.96654866964;0.745044079297;-0.6748513525364124;10.764331;135.705445154;1858.79107352;0.22857300711198913;167.521;14.8656822036;5.1059204733;0.6967655699045681;16.951056;312.002192036;6.59009281668;-1.3148337852893701;314.79227
17.0:46.0:4.5:417.5;0.318155201654;0.31115906956;-0.029288018240077207;0.78529817;0.164721076286;0.560933223928;-1.1029082956884348;0.9576807;9.97253418036;0.743757728391;-0.657984244498468;10.764331;132.191460414;2237.01961509;-0.2601236821903332;167.521;15.0592964893;4.23392457867;1.8577131474009727;16.951056;312.260584179;6.34730853745;-1.2970614096765278;314.79227
17.0:46.0:4.5:573.5;0.314734913493;0.30294681338;-0.05680787296737444;0.78529817;0.134690947536;0.532039667758;-1.0552474444825715;0.8810662;9.94907101071;0.739365977064;-0.70525896102831;10.764331;128.541290536;2589.98462986;-0.6937353703875178;167.521;15.252910775;3.28695570077;3.7116708330505572;16.951056;312.518976321;5.97099125924;-1.2743131549616233;315.27908
17.0:46.0:5.0:230.0;0.363610830671;0.243132391123;-0.069291749146144;0.78529817;0.0997698076607;0.492939592812;-1.0291839438660977;0.78529817;9.91486813571;0.702652166488;-0.682086566567615;10.764331;124.699198732;2914.56148442;-1.0432989326235516;167.521;15.4439862839;2.26537661138;6.998660185190321;16.951056;312.747448821;5.34396540673;-1.2627897976457638;315.27908
17.0:46.0:5.0:386.5;0.391794004493;0.238403831787;-0.26187063555118817;0.80445176;0.0457634576964;0.476469227301;-1.019150543488509;0.6512229;9.87844208839;0.726245323311;-0.8160559834567791;10.764331;120.689809571;3209.93623156;-1.3139571202424365;167.521;15.6342155339;1.17121927977;13.239312142033963;16.951056;312.965948107;4.57764101299;-1.4022008759212865;315.27908
17.0:46.0:5.0:542.5;0.362345321636;0.302345944619;0.08270683395692036;0.80445176;0.0652933004107;0.517122794873;-1.012663316256829;0.78529817;9.89007105982;0.737156039651;-0.8399200795549255;10.764331;116.542267568;3461.20563066;-1.5183542214002692;167.521;15.7530162125;0.474506255661;-0.7085789248146348;16.951056;313.151729964;3.97619010146;-1.6638267820273278;315.27908
17.0:46.0:5.0:698.5;0.366757493546;0.306009625396;0.1015884148245827;0.80445176;0.0361524441893;0.485072615343;-0.9346293202287681;0.6512229;9.91209771518;0.678925833304;-0.7177460935630999;10.764331;112.349762668;3677.11349646;-1.665062200121918;167.521;15.7646740339;0.460618628198;-0.6753562014397283;16.951056;313.288435679;3.71046623085;-1.540771991092385;315.27908
17.0:46.0:5.5:355.0;0.386424150279;0.301150128245;0.2290937499937673;0.80445176;0.0568109842679;0.45136100682;-0.8134621011105114;0.6512229;9.92673654375;0.654911049155;-0.6821114468719816;10.764331;108.037015843;3854.45242448;-1.7613044475509578;167.521;15.7763318554;0.446459191133;-0.6417922710821387;16.951056;313.425141393;3.4073654556;-1.3762433240229746;315.27908
17.0:46.0:5.5:511.5;0.373700678314;0.295421258014;0.3124988862027531;0.78529817;0.0707657596964;0.443307379975;-0.7357999512925999;0.5746084;9.976296525;0.627794985389;-0.5632026851694376;10.764331;103.504069907;3969.88787149;-1.8091850424436093;167.521;15.7879896768;0.432027944467;-0.6085609260469131;16.951056;313.561847107;3.06688777572;-1.1705765528624092;315.27908
17.0:46.0:5.5:667.5;0.393264727743;0.287095798312;0.49207258353232186;0.78529817;0.027396505625;0.426532991744;-0.6763209647883377;0.5746084;9.99627101429;0.625912113707;-0.5159639479153775;10.764331;98.5780058196;3996.87834182;-1.808406555503276;166.86093;15.8015821411;0.415752088099;-0.5725819540833372;16.951056;313.680343393;2.69503130803;-0.9782145879501027;315.27908
17.0:46.0:6.0:323.5;0.379994009993;0.310094120937;0.41756954504336274;0.78529817;0.0104660793214;0.42863687925;-0.7271588189772098;0.5746084;9.94708727679;0.553899827439;-0.5267590868023917;10.764331;93.7564082661;3985.88463665;-1.76397778202388;166.86093;15.8180765696;0.396654596054;-0.5324443280141291;16.951056;313.771525536;2.30931908777;-0.9247072434872337;315.27908
17.0:46.0:6.0:480.0;0.357283295814;0.314359701982;0.3071449813830891;0.78529817;0.0586579409107;0.412481906594;-0.7598790060038034;0.5746084;9.90850640179;0.549286053616;-0.5911714729089805;10.668563;88.5384527911;3867.19576671;-1.6777372114241609;165.5486;15.8330458946;0.378253733234;-0.49647718611663416;16.951056;313.860363214;1.92043931527;-1.1406762514537805;315.27908
17.0:46.0:6.0:636.5;0.362755755764;0.318765401447;0.26532458374255397;0.7661445;0.068542574375;0.396202277475;-0.6520372293504311;0.5746084;9.89383337143;0.538115856957;-0.5564266435111889;10.668563;83.3827809375;3708.44156308;-1.5379860986554257;164.24658;15.8190382518;0.382962852676;-0.45554245719914466;16.951056;313.904656071;1.77735658705;-1.0039803036694153;315.27908
17.0:46.0:6.0:792.5;0.341857794975;0.328996997206;0.055924658469353794;0.7661445;0.0593762019107;0.415713944146;-0.7709469620700444;0.5746084;9.93272202857;0.486752539463;-0.3248743815716395;10.668563;78.0416330196;3459.99061845;-1.3573845404778146;162.9548;15.8050306089;0.387279544002;-0.40729351294309524;16.951056;313.948948929;1.63035014444;-0.8694661934586119;315.27908
17.0:46.0:6.5:448.5;0.318360415189;0.296629149664;0.08954190386877281;0.7661445;0.051954176875;0.417984756014;-0.7537507696120382;0.5746084;9.90655682411;0.481561849889;-0.34461060189425696;10.572795;73.0233528429;3209.63290943;-1.088956995926227;157.88844;15.7910229661;0.39120380721;-0.3515862656692885;16.951056;313.993241786;1.47941998745;-0.7521416226167923;315.27908
17.0:46.0:6.5:605.0;0.313914040484;0.301011429963;0.03195686921794394;0.7661445;0.04436113725;0.416165088605;-0.7342256804451219;0.5746084;9.81660325268;0.581518935246;0.0490197951027711;10.400413;68.1519796268;2942.15785497;-0.7115647263808955;133.86974;15.7674056661;0.413629044963;-0.15001239373300956;16.951056;314.027208357;1.36314081343;-0.6702735954646704;315.27908
17.0:46.0:7.0:261.5;0.263259571627;0.299813464639;-0.16685296291953877;0.7278373;0.0909112588571;0.382887488646;-0.7253716969298578;0.5746084;9.74874471339;0.60338056475;-0.11160149159336719;10.323798;63.2542010536;2628.9932127;-0.19383361692478873;108.50846;15.7053497375;0.506849796186;0.09915968824030852;16.951056;314.019869786;1.39952631757;-0.5789946033185451;315.27908
17.0:46.0:7.0:417.5;0.255221893775;0.286699736427;-0.04171932205344442;0.7086837;0.0559217104643;0.373895067002;-0.6871843566229732;0.5746084;9.81841598571;0.650465887687;0.2338231176620993;10.400413;57.9128255536;2168.17346878;0.35666885572837836;95.25371;15.6432938089;0.592368670868;0.011920387521803022;16.951056;314.012531214;1.43580411246;-0.5028722603856601;315.27908
