((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
11.0:25.0:32.5:480.0;0.325953458393;0.426013196684;0.1950057116349173;0.82360536;0.528195103504;0.156529530988;-0.5612313209671735;0.90021986;10.0456940438;0.46010509994;-0.44297761112389056;10.649409;189.969741875;293.945125741;-0.9063318768263229;204.88672;8.92363369643;15.8238557116;-1.5013776343390581;13.505986;310.965733339;11.6607163402;-1.3791139742731404;316.12036
11.0:25.0:32.5:636.5;0.339976639107;0.431591564712;0.1638985597981346;0.8619126;0.500832797146;0.146368793047;-0.5451207275204446;0.8619126;10.0386824455;0.467610617271;-0.5268352336148983;10.649409;190.326479839;277.594925778;-0.9276865428933005;204.88672;9.29249269643;16.6028584791;-1.5772839292604148;13.505986;311.167572268;11.4098475858;-1.420933714236871;316.12036
11.0:25.0:33.0:292.5;0.355162718018;0.424507200031;0.279603435184419;0.8619126;0.502679753504;0.148886236343;-0.5789363964858083;0.90021986;10.074321858;0.491484734939;-0.5498054647215622;10.70687;189.205517732;384.220621104;2.236227394684576;204.88672;9.66135169643;17.1097473229;-1.6179007092821465;13.505986;311.369411196;11.0775009252;-1.425568800694199;316.12036
11.0:25.0:33.0:448.5;0.342165622532;0.41774825508;0.3404844523989299;0.82360536;0.500559175432;0.146872085797;-0.5262088653061232;0.90021986;10.0511323223;0.481699531133;-0.5555782782234209;10.649409;187.018685634;631.249608205;3.8602909072184106;204.88672;10.0302106964;17.3445222429;-1.6205112668757375;15.328052;311.571250125;10.6636763584;-1.3924761694476784;316.12036
11.0:25.0:33.0:605.0;0.354102428407;0.39960188976;0.5923596460221203;0.82360536;0.478532520575;0.146516952161;-0.5152014661691431;0.7661445;10.0277033545;0.481512276456;-0.6251801170696596;10.649409;183.849415018;1021.27928121;3.476191646836468;204.88672;10.3990696964;17.3071832391;-1.5827803272327556;15.328052;311.784187768;10.2129960795;-1.3294412356353766;316.12036
11.0:25.0:33.0:761.5;0.365936624136;0.40800881587;0.5457679513220279;0.82360536;0.476446144314;0.149690557561;-0.5850236939250197;0.90021986;10.0412477009;0.467467674785;-0.49429323601015973;10.649409;179.845360925;1562.93327207;2.6615480118846753;204.88672;10.7679286964;16.9977303116;-1.5014384517025676;15.328052;312.023022411;9.76376240371;-1.2410747487851737;316.12036
11.0:25.0:33.5:417.5;0.326329686421;0.468256179362;0.23160127234277805;0.78529817;0.472889042243;0.145048903495;-0.6133465721974303;0.90021986;10.0826332009;0.528030420069;-0.3473263173234016;10.70687;174.948473271;2245.77378923;1.7794007313421707;204.88672;11.1367876964;16.4161634603;-1.371558963480518;15.328052;312.261857054;9.20044475466;-1.0964001527334881;316.12036
11.0:25.0:33.5:573.5;0.33282823335;0.478601188699;0.1460137919442519;0.8619126;0.464201509475;0.141015365925;-0.5339877147531267;0.7661445;10.0618378562;0.524096588197;-0.33632183341354827;10.70687;169.524962;2986.31538265;0.9135167197379568;204.88672;11.5056466964;15.5624826853;-1.1861195688064272;15.328052;312.500691696;8.52304313236;-0.8874620831957025;316.12036
11.0:25.0:34.0:230.0;0.304166217064;0.531599156401;0.10845506986614817;0.8619126;0.433282104654;0.127567855074;-0.4152669123690105;0.7086837;10.0909103384;0.501787728657;-0.1438375129997027;10.70687;164.059641464;3675.363643;0.15784294207909255;204.88672;11.8745056964;14.4366879864;-0.9360928641974766;15.328052;312.739526339;7.73155753681;-0.6034428386471227;316.12036
11.0:25.0:34.0:386.5;0.323730266279;0.482568593898;0.1913290171540707;0.8619126;0.422131964082;0.110737711285;-0.4760454956592608;0.7086837;10.1080801723;0.475176927248;0.0634681711387084;10.70687;158.585907014;4316.13288252;-0.4213079301392706;204.88672;12.2433646964;13.0387793639;-0.6125772623192334;15.328052;312.978360982;6.82598796799;-0.23335868543893223;316.12036
11.0:25.0:34.0:542.5;0.306013173457;0.483276831517;0.13767153139108546;0.8619126;0.417343561332;0.111730856653;-0.5829008726179241;0.7086837;10.0985033616;0.475408173153;0.04803246346669532;10.70687;152.723532814;4870.73627905;-0.8633759488639239;204.88672;12.6141674107;11.3798395516;-0.21905187853028796;15.328052;313.207144911;5.79847276259;0.21459239981354994;316.12036
11.0:25.0:34.0:698.5;0.278890289029;0.488544717261;0.027834430533201893;0.8619126;0.412520955011;0.115145333852;-0.6923817076311982;0.7086837;10.1253184045;0.496146284907;-0.09711264545919684;10.726024;146.939552679;5371.94218351;-1.1920324152520858;204.88672;12.9927449821;9.48439993289;0.17425395574401303;15.328052;313.395725982;4.65120192997;0.6103320911700991;316.12036
11.0:25.0:34.5:355.0;0.2456792921;0.517733913939;-0.13006799494338628;0.8619126;0.422884427832;0.10845099375;-0.606611454982771;0.7086837;10.1536041884;0.471128494166;0.0904196174949421;10.726024;141.300889813;5830.51047077;-1.4359192646927927;204.88672;13.3713225536;7.30231835901;0.1876715032069649;15.328052;313.584307054;3.43280545634;0.3712454436316448;316.12036
11.0:25.0:34.5:511.5;0.185824249618;0.520687795607;-0.1753035623259236;0.78529817;0.430032829779;0.10428722417;-0.5147919244713108;0.7086837;10.1732366687;0.47860754839;0.1392201318407813;10.726024;135.192622496;6179.43281355;-1.6096265636897666;204.88672;13.6817447;5.73262369191;-0.4005756081814593;15.328052;313.712547143;2.65569807311;-1.020092576724758;316.12036
11.0:25.0:34.5:667.5;0.202515255475;0.526197129232;-0.18011545996538736;0.78529817;0.421960949386;0.108427370725;-0.3420224244413519;0.7086837;10.1514836562;0.505029959842;-0.07817534143708293;10.726024;129.298001952;6489.59518768;-1.72996559021322;204.88672;13.9088657714;5.10811876806;0.2369508250274075;15.328052;313.767037143;2.48101052818;-0.9286863487108268;316.12036
11.0:25.0:35.0:323.5;0.210758149393;0.532539233408;-0.22360379341572267;0.78529817;0.381738361564;0.134433746607;-0.09248910327573023;0.59376204;10.1333561545;0.510730848095;-0.1416720910507423;10.70687;122.961991487;6671.1984902;-1.7977197733090762;204.88672;14.1359868429;4.38044588203;1.1550840481409193;15.328052;313.821527143;2.30038466305;-0.841747202415779;316.12036
11.0:25.0:35.0:480.0;0.199984241054;0.53277118196;-0.24364776420128864;0.78529817;0.348151131743;0.136260984555;-0.043722908389892456;0.59376204;10.1496367241;0.470342753579;-0.056623424413679846;10.70687;116.935865463;6821.20230838;-1.8246704256854929;204.88672;14.3631079143;3.54960503383;2.5458880736222893;15.600172;313.876017143;2.11382047773;-0.7713793929175532;316.12036
11.0:25.0:35.0:636.5;0.212160466082;0.539759647572;-0.28451286718983715;0.82360536;0.298317532457;0.173164148202;0.9240166829612213;0.59376204;10.1472083438;0.470196558095;-0.041535004672389686;10.70687;110.369001641;6804.17617022;-1.8051298432285086;204.88672;14.5957071625;2.62792426238;4.762102495819374;15.600172;313.913962786;1.96694251015;-0.779327714708629;316.12036
11.0:25.0:35.0:792.5;0.203883368886;0.549754370866;-0.37145415711892094;0.8619126;0.281147685529;0.163756321975;1.041849661472079;0.5554548;10.1507312259;0.512179405768;-0.2841379222290916;10.726024;103.843335813;6710.39972256;-1.7403844328705373;202.4743;14.8312561982;1.60327974779;8.197101597933468;15.600172;313.942999929;1.84220118859;-0.8576702501999329;316.12036
11.0:25.0:35.5:448.5;0.251391172671;0.505831268546;-0.22884296461627196;0.8619126;0.272973196761;0.168353453048;0.8024351978358921;0.5554548;10.1172808223;0.542847745211;-0.4551534961141619;10.726024;97.5490098089;6580.65078481;-1.6269370528289753;202.4743;15.0363394911;0.6917860184;-0.3250620452408026;15.600172;313.9381345;1.72987063721;-0.9169665392396165;316.12036
11.0:25.0:35.5:605.0;0.244242770314;0.504520558315;-0.22523939848411123;0.8619126;0.253169728332;0.17540761386;0.45504007687398884;0.5554548;10.1078408098;0.532284919132;-0.3648072820627162;10.70687;91.1116474196;6336.33756851;-1.455453501552436;199.30197;15.1195598125;0.624064790812;0.3550134695377709;15.600172;313.797658786;1.64957377573;-0.6233490512344404;314.30682
11.0:25.0:36.0:261.5;0.212707713743;0.513159009889;-0.27406722557774543;0.8619126;0.267945373468;0.174334882936;0.5704801698642981;0.5554548;10.1228900777;0.550926891729;-0.27733980048938767;10.7605;84.5055697554;5980.49711027;-1.219067002870375;182.00186;15.2027801339;0.542492319426;1.335954694199355;15.600172;313.657183071;1.52981006164;-0.25744323078001585;314.30682
11.0:25.0:36.0:417.5;0.1722115016;0.522253341121;-0.31273613136349443;0.8619126;0.257684508321;0.171297049654;0.626038591329567;0.5363012;10.138931208;0.606442933656;-0.31504209061902344;10.97502;77.5072220821;5423.65542757;-0.9226366465339857;176.34332;15.2860004554;0.447068604243;2.844238000717029;15.836155;313.516707357;1.37057949494;0.19533574045687496;314.30682
11.0:25.0:36.0:573.5;0.126687465993;0.504152505984;-0.21751852066748967;0.82360536;0.2716392835;0.173247065092;0.6416416264186804;0.5554548;10.082530675;0.615699438426;-0.30087870834041874;10.572795;70.9239770268;4890.61522959;-0.49812823860865896;167.521;15.3692207768;0.337793645263;5.403906198980803;15.836155;313.377353857;1.1693293013;0.72478423553419;314.30682
11.0:25.0:36.0:730.0;0.0769906796357;0.451984954109;-0.6284380041086592;0.80445176;0.295854924064;0.182036641521;0.5854907716302922;0.5746084;10.0363225759;0.661478553602;-0.4514039684605309;10.572795;64.2427591696;4240.16417071;0.07361060790512708;116.04106;15.4524410982;0.214667442485;10.482889507506238;15.836155;313.240618857;0.924003837486;1.1569652843369882;314.30682
11.0:25.0:36.5:386.5;0.0487048955286;0.470182691319;-0.6632222394585008;0.80445176;0.28880913013;0.183666650189;0.4875102939855469;0.5746084;9.99562115625;0.682068596634;-0.4564257076349758;10.553641;57.2340190589;3406.13501159;0.6488946797051418;100.27014;15.5356614196;0.0776899959098;17.64040132065217;15.836155;313.103883857;0.641285453224;0.025282347889798995;314.30682
11.0:25.0:36.5:542.5;0.0451135933321;0.458690322958;-0.5862717669069921;0.7661445;0.29995926897;0.187135446237;0.44282421553083706;0.59376204;10.0275666545;0.68904968028;-0.5430436106467811;10.649409;50.8624678446;2674.93803999;1.5832167265970396;70.84138;15.5668227125;0.0492867766343;-1.6894444591429925;15.836155;313.048560857;0.595987704852;-1.0003489448487632;314.30682
11.0:25.0:37.0:198.5;0.027259688725;0.437208266339;-0.47987015979208403;0.7469909;0.31022013338;0.191133481559;0.39240412384025714;0.616746372;10.004992758;0.669427169903;-0.43168439840292283;10.553641;44.8609796946;1972.96883762;2.8610857804873238;53.103287;15.5849692482;0.0495120665881;-1.6968203803609228;15.836155;313.013590857;0.613452831901;-0.9866481084634664;314.30682
11.0:25.0:37.0:355.0;0.0295854848893;0.440136724201;-0.5058085168770972;0.7469909;0.319112882266;0.194094011483;0.36973128794921717;0.7086837;10.0889266491;0.665851582139;-0.5454409304413468;10.649409;39.5718013732;1420.50743978;5.365167180641359;36.351307;15.6031157839;0.049078763025;-1.6587641737460288;15.836155;312.978620857;0.628472157149;-0.9489107448127099;314.30682
11.0:25.0:37.0:511.5;0.0505176464607;0.472368416347;-0.46136098438485273;0.7469909;0.310904191168;0.196599334719;0.2535275797602399;0.7086837;10.0959724277;0.730892369173;-0.4622070161792178;10.649409;33.9992514554;766.326890242;8.157608382574434;28.346561;15.6212623196;0.0479868659451;-1.5728157744505262;15.836155;312.943650857;0.641045680598;-0.8869871844427442;314.30682
11.0:25.0:37.0:667.5;0.060368076175;0.511379281284;-0.39950552043937604;0.75082162;0.271912906454;0.191707356395;0.10030730443183433;0.59376204;10.1093799563;0.857639555108;-0.04929034305249802;10.649409;29.4768714304;367.708800946;7.06216645627388;26.8223;15.6974099625;0.159890831384;10.699285286135853;15.836155;312.842113714;0.852946038939;0.13449427826711702;314.30682
11.0:25.0:37.5:323.5;0.0525356154964;0.569902029646;-0.520971847927171;0.7661445;0.264696098168;0.194000493063;0.007309068185421097;0.59376204;10.1091405187;0.866969744826;-0.09076985800938342;10.649409;26.1127907304;186.180109314;8.768748539323026;26.29802;15.7735576054;0.260197869797;5.682253863888164;15.836155;312.740576571;1.04422681452;0.10604678446398275;314.30682
11.0:25.0:37.5:480.0;0.0724416944071;0.606621175973;-0.69326403417482;0.80445176;0.252588277864;0.206075804898;0.1950603287962016;0.59376204;10.1000083473;0.910578430059;-0.23735648678960475;10.649409;23.4857501064;87.4635262574;8.28742391568065;26.091188;15.8497052482;0.348907981184;3.054022653975329;15.836155;312.627940714;1.18924132193;-0.052608878871107656;314.30682
11.0:25.0:37.5:636.5;0.0248996892857;0.625163496173;-0.6758634111987321;0.80445176;0.219582497161;0.254058578702;0.629761666011952;0.5746084;10.1264813884;0.97352713507;-0.49060627414353375;10.994174;21.6296985448;48.4234497753;3.2125414920928286;25.081175;15.9258528911;0.426021165547;1.4976167552206059;15.836155;312.489407857;1.24224795116;-0.1103568119352687;312.89972
11.0:25.0:38.0:292.5;0.00810607589286;0.613803317203;-0.6239344237819759;0.80445176;0.203780767304;0.248643353234;0.7752949109392149;0.5746084;10.1013764741;0.932400005373;-0.3644400597389055;10.860099;20.4393807921;42.8101750243;0.4269328624358977;24.301388;16.0020005339;0.491537422884;0.4841046120942094;15.836155;312.350875;1.25687187536;-0.1833700904124318;312.89972
11.0:25.0:38.0:448.5;-0.0282173848214;0.615678830518;-0.5899125133925169;0.7469909;0.196940191661;0.254149074908;0.622333790101882;0.5746084;10.092141692;0.948613324012;-0.40004210066665014;10.860099;19.6199460779;48.5116073134;-0.185019777702502;24.015259;16.0781481768;0.545456753195;-0.21979520643170947;17.460186;312.212342143;1.23311309456;-0.2711619751382046;312.89972
11.0:25.0:38.0:605.0;-0.0233263726429;0.59749289372;-0.5618376522933932;0.7469909;0.204464825732;0.259029260961;0.5480371747242252;0.59376204;10.0653266062;0.963045355011;-0.38832128615487616;10.860099;18.8383059529;53.412924243;-0.6775341636735868;23.545845;16.1549562696;0.589524026356;-0.7310331787366642;17.460186;312.055997857;1.24409121253;-0.31280464924789264;312.89972
11.0:25.0:38.0:761.5;-0.0129286966607;0.601559434756;-0.5982127452676909;0.7469909;0.205456708991;0.256633101147;0.6111363885406078;0.59376204;10.0593411116;0.965025869159;-0.38400534244545126;10.860099;18.0940102064;57.7436057096;-1.0590472024356392;23.268616;16.2322046625;0.622887457976;-1.116538618782083;17.460186;311.887779286;1.25086321159;-0.5431466581967714;312.89972
11.0:25.0:38.5:417.5;-0.023873618625;0.598798244633;-0.5688876717843825;0.7469909;0.210587141902;0.255776079652;0.6690783977035166;0.59376204;10.0480541652;0.961529438067;-0.33682381230669867;10.860099;17.3343183279;60.9559119353;-1.3492071551986409;23.085608;16.3075093411;0.647598686144;-1.414931385966836;17.460186;311.729611429;1.2388044659;-1.0219482627161816;312.89972
11.0:25.0:38.5:573.5;-0.00516464253571;0.595909405822;-0.5610595173274366;0.7469909;0.192357006295;0.274096844066;0.2921042841881274;0.59376204;10.0093365027;0.934518162018;-0.09358432892659163;10.649409;16.5947646779;63.6585379327;-1.5690396151847534;23.085608;16.3750391625;0.675193430598;-1.632702398283993;17.460186;311.611646429;1.33846576372;-1.2321398570104893;312.29178
11.0:25.0:39.0:230.0;0.0308167879821;0.573249897537;-0.4620195648720071;0.7469909;0.215580762116;0.300125304516;0.21072871844999863;0.7086837;10.0011620259;0.929735381787;-0.04001553764850785;10.649409;15.9011875846;65.6824515956;-1.7303906094533466;23.085608;16.4425689839;0.693667621488;-1.7884987599007967;17.460186;311.493681429;1.41029557909;-1.4045658358312052;312.29178
11.0:25.0:39.0:386.5;0.04562663525;0.561423132674;-0.4269777081418171;0.7469909;0.243524515045;0.329684990142;0.04923266705140028;0.7278373;9.98002463214;0.894958256273;0.16832649396324495;10.649409;15.2211801873;66.9957690546;-1.8399307718653513;22.904041;16.5100988054;0.703021258813;-1.8940151839017558;17.4663502;311.375716429;1.45429391201;-1.5390350397615453;312.29178
11.0:25.0:39.0:542.5;0.0323559173214;0.551370956758;-0.35112554666710105;0.7469909;0.26096798508;0.342713116649;-0.056016197978820514;0.842759;10.0006147446;0.869769640664;0.24252164054442904;10.649409;14.5646300571;67.9968386108;-1.9019068077920978;22.813795;16.5776286268;0.703254342574;-1.9568680650972587;17.491007;311.257751429;1.47046076247;-1.64067679454199;312.29178
11.0:25.0:39.0:698.5;0.027020268;0.547628714203;-0.3216467211052061;0.49799395;0.287235797366;0.322495637484;0.2667970477501389;0.842759;10.0091654589;0.859140497043;0.2855602628591818;10.649409;13.9158828693;68.3049688134;-1.9208179996661716;22.7239;16.6451584482;0.694366872771;-1.9820189506040753;17.491007;311.139786429;1.45879613049;-1.717520583846006;312.29178
11.0:25.0:39.5:355.0;0.00345448289286;0.547446101909;-0.31142085561291477;0.49799395;0.305705352723;0.314767413103;0.4380443838460577;0.842759;10.0311920982;0.851442369189;0.26322186615218746;10.649409;13.2667886407;67.8003451106;-1.8984672175979354;22.545181;16.7126882696;0.676358849403;-1.9727845905010792;17.491007;311.021821429;1.41930001606;-1.781716742097154;312.29178
11.0:25.0:39.5:511.5;0.018572158;0.634237338815;-0.25676480312243477;0.49799395;0.338369105063;0.273404773874;0.7069572388644754;0.842759;10.0012303518;0.855301429776;0.3345785393377909;10.649409;12.6276644695;66.5105238159;-1.8329400378675276;22.279732;16.7747399143;0.660836507662;-1.9162119068910672;17.491007;310.920400786;1.40594843044;-1.7929915204551563;312.29178
11.0:25.0:39.5:667.5;-0.00995304503571;0.656614082965;-0.25574189715111295;0.47884035;0.34534649283;0.274633711294;0.6951862248057323;0.842759;9.98652309821;0.808524356036;0.6885295701220073;10.515334;11.9893596977;64.378718528;-1.7205554747951413;22.191942;16.8338417714;0.6442040816;-1.8071783955604823;17.491007;310.827888643;1.40266882212;-1.7385919333474398;312.29178
11.0:25.0:40.0:323.5;-0.0163489841964;0.642416701609;-0.17579999731032414;0.47884035;0.351263591384;0.268921851796;0.849454127707785;0.842759;10.0136459554;0.784431965727;0.766483609139009;10.515334;11.3534347757;61.4467173855;-1.554649926225875;21.9829108;16.8929436286;0.620585596502;-1.6443117384445183;17.491007;310.7353765;1.38227222063;-1.6362783427572527;312.29178
11.0:25.0:40.0:480.0;-0.0533222999607;0.674534631513;-0.28850518669947567;0.47884035;0.367509959884;0.257745550013;1.188343918226649;0.842759;10.011046525;0.783517681568;0.7848723287033503;10.515334;10.7056947257;57.4600506658;-1.328251517608792;21.844242;16.9520454857;0.589981052369;-1.415293345815686;17.491007;310.642864357;1.344758626;-1.4786865091043953;312.29178
11.0:25.0:40.0:636.5;-0.048465490675;0.664684827718;-0.23242926814072096;0.47884035;0.362618947366;0.257315869861;1.184594929186411;0.842759;9.99319258214;0.748844316958;1.0239997979166233;10.362105;10.0968681211;53.5889149113;-1.0068597441255833;21.844242;17.0111473429;0.5523904492;-1.1003841715682279;17.491007;310.550352214;1.29012803822;-1.253658767519158;312.29178
11.0:25.0:40.0:792.5;-0.0311588328036;0.65178672792;-0.17485715763739407;0.47884035;0.382559227098;0.262920440873;1.1107156149596378;0.842759;10.0095415446;0.688362817696;1.2831537717088057;10.515334;9.46404334429;48.3632370611;-0.572684898368661;18.950096;17.0702492;0.507813786996;-0.6674707347918707;17.491007;310.457840071;1.21838045728;-0.9416836428412698;312.29178
11.0:25.0:40.5:448.5;-0.0446689706964;0.66678296776;-0.2479129345770863;0.47884035;0.346646202241;0.310992976256;0.752779820416928;0.842759;10.0842064348;0.730987389015;0.7646014215032557;10.649409;8.84508839607;42.7509602386;0.034743934227341455;16.374624;17.1293510571;0.456251065756;-0.06205071214373037;17.491007;310.364205714;1.12530838048;-0.5112112529241322;312.29178
11.0:25.0:40.5:605.0;-0.0772643134214;0.660897551023;-0.1395971261458122;0.45968673;0.333683309684;0.301165652658;0.9033902729470014;0.842759;10.1190591688;0.684929296034;0.9781024901266018;10.649409;8.21162015589;36.0026975983;0.8880613164814548;9.839845;17.1884529143;0.397702285481;0.814881715176345;17.491007;310.267952857;1.00438385349;0.08911967238433105;310.4279
