median(time1,time1+559);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing);stressOrNonStress
14:04:40:070;0.651667496961;0.128735883081;-0.25809854103155194;0.9576807;-0.475009618911;0.187473525379;-0.03333091352258233;-0.15322891;10.0880029536;0.372341662522;0.6583751913617673;10.496181;514.381894357;18959.9903007;-0.2046100031846989;623.7783;26.9266550393;0.605697314154;-0.7650740018957625;27.644972;347.663585286;4.10239899572;-0.6029821853608772;348.8825;0
14:04:40:226;0.624168380354;0.119634466014;-0.32013153238656855;0.93852705;-0.436018332661;0.192782057206;0.0027338177139135666;-0.1340753;10.0928597679;0.367558206946;0.7168574050952352;10.496181;516.544117571;19439.7624919;-0.2420720797182967;628.72314;26.8458360268;0.628406672301;-1.0331995005968697;27.644972;347.432247304;4.29854783998;-0.8836781315502673;348.8825;0
14:04:40:382;0.613018242104;0.122101128474;-0.47356888287215293;0.93852705;-0.436291955732;0.182239822441;0.15761798223403467;-0.15322891;10.1178278625;0.351790915539;0.8458390707752823;10.553641;517.706775982;19701.7075321;-0.2624593431074329;628.72314;26.7656287411;0.636653005348;-1.246112006225227;27.644972;347.151005518;4.77087171325;-0.9722908657207658;348.8825;0
14:04:40:539;0.598482016866;0.127630907428;-0.6912215415363923;0.93852705;-0.420045586768;0.179844574993;0.2909525738775631;-0.15322891;10.1405727768;0.365762774043;0.5536686884709621;10.611102;519.171978607;20046.7300378;-0.2875672049002431;633.70715;26.6866656839;0.634708152884;-1.4204822467737954;27.644972;346.877835875;5.1295938372;-1.177556032256412;348.8825;0
14:04:40:695;0.568793916041;0.133229728783;-0.8855176544894481;0.91937345;-0.423602686482;0.174731563232;0.39872188536082787;-0.15322891;10.1593843714;0.374829793852;0.3727288520354324;10.668563;521.030276107;20397.6214449;-0.3073437449173593;636.2142;26.6147532554;0.636507613218;-1.5332601150630807;26.992308;346.650408375;5.61429056604;-1.3627695489504896;348.6761;0
14:04:40:851;0.536780018523;0.133884350104;-0.9801718958661243;0.90021986;-0.407937767161;0.174715672369;0.48159163752257816;-0.1340753;10.1568533687;0.381912693835;0.27385276867405084;10.745177;523.996062625;21001.0828559;-0.34520884527935625;638.7307;26.5428408268;0.627964278786;-1.6065362192389314;26.992308;346.422980875;5.99554075937;-1.514255344327861;348.6761;0
14:04:41:007;0.513214233612;0.140488982558;-1.078413758914985;0.90021986;-0.406296028696;0.17476317708;0.4888561933366877;-0.1340753;10.1613681473;0.383228109687;0.2489836210420271;10.745177;526.503263821;21386.79507;-0.35706158766759977;638.7307;26.4709283982;0.609078149588;-1.6508471244553224;26.992308;346.195553375;6.27334441718;-1.6261514690243368;348.6761;0
14:04:41:164;0.471589328148;0.155402114074;-0.9318490284832928;0.82360536;-0.417035733857;0.175949242253;0.3862550120644843;-0.1340753;10.1806244009;0.387083999659;0.1649342873533879;10.745177;530.567851286;21605.1122349;-0.2906658381184264;638.7307;26.3990389411;0.579814058229;-1.6802007373344707;26.992308;345.964289786;6.47693033663;-1.690974228471464;348.6761;0
14:04:41:320;0.43649717137;0.151873299683;-0.971103792156129;0.78529817;-0.41197370725;0.175442028762;0.43185332106901075;-0.1340753;10.177546158;0.382620112044;0.23358689974208646;10.745177;537.057482321;21042.851587;0.028722714313560882;638.7307;26.3272796554;0.540033192844;-1.719355753747034;26.992308;345.711288357;6.72857014765;-1.6942246208279583;348.6761;0
14:04:41:476;0.428562102562;0.147773703616;-1.0078992190729648;0.78529817;-0.386937198339;0.159064469055;0.9865523116770358;-0.1340753;10.1720395277;0.364330805058;0.4819611328548348;10.630256;546.281414107;18914.2920664;0.7315266747249378;638.7307;26.2555203696;0.489953537287;-1.821980475969018;26.992308;345.458286929;6.85219051296;-1.6831795111611922;348.6761;0
14:04:41:632;0.377736619813;0.150677991294;-0.8996252168879022;0.7661445;-0.372914016525;0.159795102184;1.0547364735353852;-0.1340753;10.1918772063;0.347042605631;0.6666231633417663;10.630256;553.039078821;16105.5580918;1.329169640441079;638.7307;26.1954157982;0.455892638223;-1.888731893459881;26.992308;345.227411214;6.98260923508;-1.652503884319326;348.6761;0
14:04:41:789;0.330639250302;0.180913797382;-0.5963712320158203;0.7661445;-0.366449672157;0.162531319535;0.9818086317316022;-0.11492168;10.1987861866;0.344149435279;0.7157091204924368;10.630256;560.559763143;12329.0761598;1.1868400842914575;638.7307;26.1469659411;0.442053505297;-1.764471822690506;26.992308;345.018661214;7.15047605454;-1.5920173149191073;348.6761;0
14:04:41:945;0.309091435287;0.19062644024;-0.7065719088271334;0.7661445;-0.365457788407;0.162686686834;0.981704741133159;-0.11492168;10.204840117;0.344305051891;0.7055625398078975;10.630256;566.383959196;9438.08018227;0.0568905878466226;638.7307;26.0985160839;0.423519595057;-1.5832800893360448;26.992308;344.809911214;7.23118974901;-1.4904170094082825;348.6761;0
14:04:42:101;0.27075000552;0.184196726505;-0.7395397635500975;0.7469909;-0.368707062246;0.162937997101;0.9451443956999603;-0.11492168;10.2126725473;0.33645676601;0.8446429081126534;10.630256;570.937437089;7772.89376123;-0.512309260455126;638.7307;26.0500662268;0.400290907502;-1.3309575213346765;26.992308;344.601161214;7.22475031847;-1.3396085445081525;348.6761;0
14:04:42:257;0.233058430582;0.175607291398;-0.6231360810650082;0.6895301;-0.344012582336;0.166538564267;1.0146422757423323;-0.05746084;10.2314157357;0.340949829135;0.7369560748463617;10.745177;574.053667696;6942.27809062;-0.4373518460654733;638.7307;26.0029949411;0.371423207626;-0.9852040648562426;26.992308;344.3656595;7.29427528983;-1.1260555615011405;348.6761;0
14:04:42:414;0.1944091746;0.179779795896;-0.5224154080181922;0.67420722;-0.319831145389;0.178729393599;0.8018011208841305;0.05746084;10.2464992125;0.338393453877;0.7866741774587771;10.745177;575.444999482;6625.37083017;-0.32652876981747525;638.7307;25.9562682982;0.337919888792;-0.5090388182222627;26.992308;344.123469857;7.29028384883;-0.8608432116477096;348.6761;0
14:04:42:570;0.159317019179;0.17670210899;-0.6470161852330825;0.6703765;-0.313093177836;0.180826262216;0.788379669452473;0.05746084;10.2366829804;0.340619118182;0.7461791078663373;10.745177;576.430916339;6546.17344504;-0.23390497594323723;638.7307;25.9095416554;0.300049811652;0.16164286855858467;26.992308;343.860996214;6.99499914164;-0.49992349067312336;348.6761;0
14:04:42:726;0.147722242571;0.174203059836;-0.6029179884683598;0.6703765;-0.325064186568;0.181936507986;0.659199146684986;0.05746084;10.2379142821;0.338945418576;0.7792204483415839;10.745177;578.145444161;6521.72539606;-0.13152077838491483;638.7307;25.8628150125;0.257812976208;1.1460023369448304;25.683962;343.581926571;6.41025692428;-0.0050290015514589115;344.15842;0
14:04:42:882;0.112151246629;0.166922555381;-0.5291339259510144;0.49799395;-0.340934324068;0.183483912581;0.5015386237093318;0.05746084;10.2734852964;0.300269832057;1.1168474248372497;10.745177;579.196133089;6520.23250222;-0.07645590686368875;638.7307;25.8160883696;0.211209382457;2.6920541916089036;25.683962;343.302856929;5.66975497579;0.6587897675773351;344.15842;0
14:04:43:039;0.0670034447;0.162257338643;-0.515453679075895;0.30645782;-0.320754624012;0.173685052697;0.7949997760684324;0.05746084;10.2862771643;0.270860056008;1.217844032151362;10.745177;578.850023179;6521.49673274;-0.09513210523744098;638.7307;25.7693617268;0.160239030402;5.412854306960277;25.683962;343.023787286;4.77349329617;1.5596710890341106;344.15842;0
14:04:43:195;0.0421721534179;0.161979703813;-0.4933168956583516;0.2681506;-0.28552565637;0.175598743533;1.0626116490447393;0.11492168;10.2279954625;0.200639577297;0.35229163868464;10.630256;579.258546304;6536.59795975;-0.0871182640046384;638.7307;25.7166728089;0.10713728362;11.032524999985798;25.683962;342.719576554;3.84767774504;2.5555436343538087;344.15842;0
14:04:43:351;0.0301327393893;0.165588566928;-0.559133218872645;0.2681506;-0.285867685112;0.173588659241;1.141508347526572;0.05746084;10.1972470563;0.194400680047;0.40388100535706073;10.553641;578.489068375;6514.3346703;-0.10721620529763909;638.7307;25.6591056661;0.049745287356;29.05244997379382;25.683962;342.394795839;2.8265776999;2.771520932332608;344.15842;0
14:04:43:507;-0.00270202605714;0.163698485286;-0.5319653181948998;0.2681506;-0.265345955995;0.175466949627;1.2080109686254454;0.05746084;10.1666696652;0.230496644327;0.7037719192753733;10.553641;577.675904982;6487.18045231;-0.1249730761440131;638.7307;25.6163353268;0.00622937572446;4.3901597616880785;25.683962;342.118418839;2.01301530818;-0.8854851890694069;344.15842;0
14:04:43:664;-0.0258915791357;0.158770654676;-0.42453242599950425;0.2681506;-0.231690320966;0.168831222484;1.6763852548042824;0.1340753;10.1676273402;0.226834595678;0.795737454787623;10.553641;578.445062375;6557.07105285;-0.1408898038077555;638.7307;25.6080908625;0.00814807023591;2.2444979899288553;25.683962;341.954983839;2.06739710785;-0.8280886881639029;344.15842;0
14:04:43:820;-0.0648144579536;0.148827912805;-0.27794670765050844;0.21068975;-0.195845702588;0.114071244989;-0.2371588952901127;0.1340753;10.1493971848;0.201095323686;0.7711046611544674;10.553641;577.522332571;6489.36552489;-0.13250113459388535;638.7307;25.5998463982;0.00993082236464;0.9385263909769557;25.683962;341.791548839;2.06835690907;-0.7717624579930558;342.51453;0
14:04:43:976;-0.0807187985786;0.140843335533;-0.11122533710764815;0.17238252;-0.205354103659;0.108237431139;-0.1119584753166234;0.05746084;10.1341427045;0.201588506518;0.6431042073496047;10.43872;576.178900429;6375.76044419;-0.11201574397944514;638.7307;25.5916019339;0.0115776321107;0.07249620937176582;25.683962;341.628113839;2.01589471184;-0.7070415797053133;342.51453;0
14:04:44:132;-0.110099074311;0.120315640631;0.2609216038891464;0.15322891;-0.181651506059;0.087501476755;-0.6943350956797363;0.05746084;10.1536383509;0.205512512317;0.667837754981981;10.553641;574.680506518;6219.90060206;-0.07166016860532265;638.7307;25.5864492536;0.0136084827344;-0.10659834416606495;25.683962;341.465908946;1.90566025728;-0.643192778936581;342.51453;0
14:04:44:289;-0.138487466632;0.113494507748;0.10257948339971135;0.1340753;-0.151210940818;0.0881611235821;-0.7265348562065483;0.05746084;10.1575716902;0.196108213081;0.6527722619549912;10.553641;574.204830339;6177.28101936;-0.06067798184379436;636.2142;25.5988166821;0.0183522333717;0.6002812482361084;25.683962;341.310674661;1.72035765038;-0.6130386360152542;342.51453;0
14:04:44:445;-0.156614993864;0.0924813786022;-0.9811544854199958;0.1340753;-0.144370364809;0.0875102263162;-0.706681624054831;0.068953008;10.1880122705;0.165123779608;1.0353825978111555;10.553641;573.209131232;6068.97207871;-0.028055836972172177;636.2142;25.6111841107;0.0227900774301;0.3881416890476328;25.683962;341.155440375;1.48685967655;-0.7878228103495539;342.51453;0
14:04:44:601;-0.1821987489;0.0814863042794;-1.0772323262530836;0.080445176;-0.152579056302;0.0826225533615;-0.5961098335755413;0.05746084;10.1826766277;0.186431009956;1.2357738359972048;10.553641;571.300413875;5858.66345225;0.035158399246213;631.2104;25.6234435875;0.0269224789;0.038254158662568205;25.683962;341.009012643;1.24623773505;-1.4934656114967488;342.51453;0
14:04:44:757;-0.194477583471;0.0759263173822;-1.067561640068343;0.05746084;-0.138453266302;0.087778512976;-0.6646983302908285;0.05746084;10.1505259312;0.20797135308;0.6798789819831748;10.43872;568.810192625;5640.24212038;0.09176140560048474;626.24603;25.6350913375;0.0307714787611;-0.29078505088966056;25.683962;340.912488714;1.20715629261;-1.480710894566136;341.79846;0
14:04:44:914;-0.212776124377;0.0739895288043;-1.0785634402127173;0.05746084;-0.135853847337;0.0874446882706;-0.6463437143791801;0.05746084;10.1498760813;0.212025572845;0.7004017241744132;10.43872;567.796700089;5505.78411042;0.12591477701805642;621.3207;25.6467390875;0.0343491384621;-0.5702017874322789;25.683962;340.815964786;1.14944111259;-1.4314710061911122;341.79846;0
14:04:45:070;-0.214452065623;0.0733213423784;-1.0545461634858346;0.05746084;-0.130073560427;0.0889261407784;-0.7030172519957771;0.11492168;10.1299700045;0.205955070514;0.7510223175344151;10.43872;566.922777482;5384.47124755;0.15876499662168797;626.24603;25.6583868375;0.0376554580029;-0.7966428673189205;25.957561;340.719440857;1.073092195;-1.3537504556710875;341.79846;0
14:04:45:226;-0.219787715159;0.0707685519126;-0.9784011593320057;0.05746084;-0.104284588373;0.105202794945;-0.5456991451998379;0.15322891;10.0905340598;0.22849553662;0.4883578647780942;10.400413;564.070233643;5037.84648668;0.2706960886408445;611.5856;25.6802616411;0.0509724692574;0.6123512890394172;25.957561;340.633780982;0.965453048767;-1.2508824993043572;341.79846;0
14:04:45:382;-0.218043368309;0.0715643815093;-0.9889891203030161;0.05746084;-0.0954260416411;0.104395397492;-0.47623702914131627;0.15322891;10.0626587045;0.249384220916;0.08944341122691934;10.400413;562.352009054;4855.0041767;0.325732528958945;609.657888;25.7076433196;0.0685413767549;0.603035792815894;25.957561;340.553970982;0.837228065237;-1.1895285108365299;341.79846;0
14:04:45:539;-0.197350625773;0.0811695448968;-0.7887996164670552;0.076614454;-0.0818132943196;0.095081664191;-0.34723533668752715;0.15322891;10.0559549223;0.244467548832;0.14738324805821534;10.400413;561.532894482;4773.77931582;0.3623206402444046;606.7755;25.7350020268;0.0846154323063;0.14317891958358553;25.957561;340.477997071;0.709156260927;-1.267923290176025;341.79846;0
14:04:45:695;-0.193998743623;0.0848685179865;-0.6705295083894245;0.095768064;-0.0630017095518;0.090147642253;-0.36799978372723885;0.19153613;10.0472673634;0.240830995481;0.1898388847072514;10.400413;561.747636554;4779.3696932;0.36990663432240645;606.7755;25.7622305625;0.0992260034684;-0.30203606539329275;25.957561;340.423761;0.64534470649;-1.0341469656524986;340.86215;0
14:04:45:851;-0.189415557427;0.0855016104442;-0.7113760356747578;0.095768064;-0.0756567758732;0.103848236458;0.023685240466065238;0.19153613;10.0343386509;0.237800507799;0.20363417163897823;10.400413;563.084474554;4785.96832172;0.4599987430311212;606.7755;25.7894590982;0.112353788316;-0.6641527240651737;25.957561;340.369524929;0.575650049165;-0.7403243843373688;340.86215;0
14:04:46:007;-0.169509480291;0.0909208433715;-0.7870454346760818;0.095768064;-0.0816080772911;0.112058934758;0.13775678355180299;0.19153613;10.0120383938;0.245707769341;-0.025609606814949615;10.400413;568.063375839;4119.1222249;1.3302364629380072;606.7755;25.8166876339;0.12399878685;-0.9433256120206597;26.398111;340.315288857;0.500072288951;-0.38508965422552555;340.86215;0
14:04:46:164;-0.144438767248;0.0848818238807;-0.7107088138663773;0.095768064;-0.0889958995464;0.113103215502;0.0623209119097341;0.19153613;10.0110123187;0.24629984617;-0.039553495690170415;10.400413;574.131199089;3207.37517357;2.6877954795849544;606.7755;25.8429233571;0.133120921274;-1.1504877776214546;26.398111;340.246908321;0.430328149945;-0.03794440393806786;340.86215;0
14:04:46:320;-0.12535355948;0.0871719717333;-0.7791125616780579;0.11492168;-0.0984700984214;0.118249660558;-0.1172721133540029;0.19153613;10.0179212759;0.254512655276;-0.0894051963706155;10.3237986;580.851955196;2020.52017576;2.8430127035068313;606.7755;25.8679456429;0.139656216835;-1.2929930546495059;26.398111;340.161240107;0.362644985945;0.10548271857718605;340.86215;0
14:04:46:476;-0.112253855945;0.0907555816541;-0.8856097578080209;0.17238252;-0.1055842986;0.122924554934;-0.25443352268525254;0.19153613;10.0184343295;0.261026850503;-0.15942783383443082;10.400413;585.779020268;1335.08369554;2.6099430481108454;606.7755;25.8929679286;0.144939282831;-1.379920691521238;26.398111;340.075571893;0.280283736067;-0.6873184176051805;340.86215;0
14:04:46:632;-0.100111833079;0.0914048354094;-0.9522676901699043;0.17238252;-0.127918779707;0.128026692291;-0.4042021339934938;0.19153613;9.98070855625;0.251378759295;-0.13093748524202953;10.2739978;589.963588518;961.468101199;4.474496390869359;606.7755;25.9166116429;0.149679984094;-1.4293628307695794;26.398111;340.016655393;0.254244812453;-1.0364509315042287;340.27985;0
14:04:46:789;-0.085267782525;0.0844308750623;-0.9518331338951609;0.17238252;-0.141018483304;0.123837448141;-0.28239743818887675;0.11492168;9.94777118482;0.255390315675;-0.23926636618552255;10.247183;593.320377161;540.877295329;2.9803399433775457;606.7755;25.9399107143;0.153495804495;-1.4396578267769673;26.398111;339.964426821;0.239578100673;-0.7947762144384964;340.27985;0
14:04:46:945;-0.0670034439429;0.0837333811355;-0.8830083331529162;0.19153613;-0.141736743568;0.12249119139;-0.2352964614887072;0.11492168;9.95810045268;0.259108027585;-0.29130761169627206;10.247183;594.489712661;387.049638014;-0.18102273364064336;606.7755;25.9632097857;0.156225931437;-1.4098767786135655;26.398111;339.91219825;0.219455741547;-0.4971464332034352;340.27985;0
14:04:47:101;-0.0624202577643;0.085740278795;-0.9360904139539188;0.21068975;-0.135101383889;0.119845856951;-0.14343018749041425;0.11492168;9.95926335268;0.265534805502;-0.3832533683286532;10.247183;594.538822982;415.213035622;-0.38797857469542185;609.17596;25.9865088571;0.157870364921;-1.3396576100422033;26.398111;339.859969679;0.193877735073;-0.15756834353155247;340.27985;0
14:04:47:257;-0.0545877981071;0.0831315995633;-0.8301487592242429;0.21068975;-0.125045736032;0.114262462499;0.04010444250245282;0.11492168;9.94441928839;0.262471346499;-0.33742812794080956;10.247183;594.175191482;421.124945777;-0.3988875580171358;609.17596;26.0049143429;0.155915183207;-1.2126989449652064;26.398111;339.820544054;0.157064381074;0.1953711787242809;340.27985;0
14:04:47:414;-0.0246260751071;0.0813804193762;-0.6744361287373937;0.22984336;-0.11799994223;0.112421601976;0.11883285264504817;0.11492168;9.92068250625;0.271380573171;-0.4600438498322226;10.247183;593.742145071;414.004091243;-0.27269119964629596;609.17596;26.0230622714;0.15315832023;-1.044382155625742;26.398111;339.781792268;0.116882124398;-0.011475662260550745;340.27985;0
14:04:47:570;-0.00461738969643;0.0805799876989;-0.5126388184926132;0.22984336;-0.124703707248;0.103597548414;0.3507486976029308;0.095768064;9.93487667946;0.280929422954;-0.5300160644537892;10.247183;592.801628018;419.086056979;-0.16145366663478677;606.7755;26.047172475;0.143637436704;-0.7543210800077516;26.398111;339.768181571;0.0971573245893;-0.9124949401722562;340.27985;0
14:04:47:726;0.00981622606429;0.0792641737239;-0.32864458844633804;0.22984336;-0.125456170363;0.101723062194;0.4537716807095289;0.095768064;9.94387203929;0.29910220174;-0.6616495471621917;10.400413;590.954111482;573.691533965;1.2713589123199238;606.7755;26.0761609036;0.127670570284;-0.29456418811550966;26.398111;339.775140857;0.0958769383025;-0.9093338078047997;340.27985;0
14:04:47:882;0.0551350441536;0.101755257895;1.912202031324023;0.2681506;-0.135888048945;0.100814677771;0.4939110172765746;0.095768064;9.97479143929;0.272022419953;-0.6595102185864263;10.400413;589.425377;688.691132451;1.3068759243161718;606.7755;26.1051493321;0.110023045882;0.3328869473004574;26.398111;339.782100143;0.0944996887003;-0.8978319623943252;340.27985;0
14:04:48:039;0.07531474405;0.105895334992;2.148612577145279;0.2681506;-0.154768039188;0.100022913154;0.5418249835606184;0.05746084;9.98477870357;0.277104151487;-0.7354813449808937;10.43872;587.632263679;657.400007664;1.4314327510470273;602.0033;26.1341377607;0.0906948634981;1.1989670178449163;26.398111;339.789059429;0.0930255757829;-0.8776450699868894;340.27985;0
14:04:48:195;0.100043427439;0.0987478848119;2.1382079661091744;0.2681506;-0.167423105245;0.106084026509;0.31398442383938585;0.05746084;9.96606974107;0.26156557165;-0.6338437001560915;10.400413;585.264310893;748.865163541;0.7345185866660904;602.0033;26.1655360786;0.0703619217246;2.3377346153396337;26.398111;339.799434429;0.092402620315;-0.8977999516712272;340.27985;0
14:04:48:351;0.100556470671;0.0972685846241;2.1340903368139488;0.2681506;-0.170843393246;0.105131451541;0.3707862428277875;0.05746084;9.95611670357;0.266905954933;-0.7051576467249601;10.419566;581.564783554;1028.24688358;1.1031774775511343;602.0033;26.2025574714;0.0492360877856;3.2705492389948425;26.398111;339.817779429;0.0935203104057;-0.9928164115150713;340.27985;0
14:04:48:507;0.106918206682;0.09576525496;2.234732727530769;0.2681506;-0.178675853198;0.105453869177;0.3598429263651526;0.05746084;9.92321352857;0.265926887698;-0.6999467715453678;10.400413;579.042623679;1099.80317137;0.6108385850288762;602.0033;26.2364870804;0.0288877747954;-1.040689309808922;26.398111;339.834894321;0.0943055621788;-1.0450173597790338;340.27985;0
14:04:48:664;0.1217964607;0.0858997313485;2.7220200473035696;0.2681506;-0.198171495404;0.0976942696291;0.729363481807495;0.019153614;9.9216744125;0.266011462016;-0.7001901901989238;10.400413;576.992334411;1027.70748403;0.7065739708099334;602.0033;26.2528965804;0.0270040354009;-0.7343749051872686;26.398111;339.845038607;0.0966167050848;-1.1238280829290024;340.27985;0
14:04:48:820;0.125627182884;0.085443251312;2.7317443270676627;0.2681506;-0.216333225877;0.0975354657124;0.8038354475416765;0.019153614;9.91216600536;0.264618018527;-0.6711711694185154;10.247183;574.540173304;985.074410095;0.6401152906216909;599.6315;26.2693060804;0.0245817526259;-0.3280901237646918;26.398111;339.855182893;0.0987220349256;-1.1824410693951728;340.27985;0
14:04:48:976;0.139068914954;0.0789156693603;3.265896562426959;0.2681506;-0.213494386757;0.0993721344938;0.6940088197931207;0.019153614;9.93658686607;0.248850120172;-0.6396159416753293;10.419566;572.670336018;962.339983593;0.5931187201876411;597.2686;26.2857155804;0.0216209264705;0.20617447835596625;26.398111;339.865327179;0.100621551701;-1.2226113010106265;340.27985;0
14:04:49:132;0.145875288114;0.0759981554911;3.4682442636595345;0.2681506;-0.230664232809;0.089648341268;1.1695383384934885;0.019153614;9.95864771786;0.233128059713;-0.5465102738741541;10.419566;571.645213446;983.983868074;0.3893464240078437;597.2686;26.3021250804;0.0181215569345;0.8860567702570052;26.417027;339.875471464;0.102315255411;-1.2456497072759771;340.27985;0
14:04:49:289;0.147824851918;0.0713200022237;3.585022493063767;0.2681506;-0.22909090038;0.0899773134791;1.133589681359875;0.019153614;9.93467149464;0.205286823791;-0.5956826882087096;10.247183;570.233175125;870.750349377;0.5088626473038129;592.57117;26.3199293304;0.0144109124668;1.5037017300323683;26.417027;339.900032536;0.115478172178;-1.1888097779148397;340.27985;0
14:04:49:445;0.143002245704;0.0748038273119;3.250917730265197;0.2681506;-0.225225974898;0.0923273979695;1.010533995113306;-0.0268150588;9.92954106071;0.205211499407;-0.5902054096329814;10.247183;569.014335018;795.112676827;0.6702914900497898;587.91064;26.3377335804;0.0100662853629;0.8861817361162143;26.417027;339.924593607;0.127434596484;-1.1984371151165962;340.27985;0
14:04:49:601;0.135272394775;0.0818301680201;2.744689096005909;0.2681506;-0.234118723684;0.0796082279003;0.30380885480326025;-0.0268150588;9.94842105714;0.184093744329;-0.553168671104519;10.247183;568.362072196;782.526304476;0.6967468351243467;587.91064;26.3453107768;0.00861781527581;-0.9200022484354657;26.417027;339.938290625;0.135965385727;-1.2064180600112533;340.27985;0
14:04:49:757;0.117589504923;0.0928008315733;2.1043872119318827;0.2681506;-0.239249156166;0.0764577164815;0.0730618656680555;-0.038307227;9.97376537679;0.165856186396;-0.44737692920822214;10.247183;567.393804839;791.327410971;0.5354013500385744;587.91064;26.3473810982;0.008952170375;-0.9488107694342167;26.417027;339.946137768;0.142988512724;-1.2189891770886587;340.27985;0
14:04:49:914;0.103600526786;0.0917554221826;2.3239912206314077;0.2681506;-0.240241039791;0.0760875905712;0.09879297932262832;-0.038307227;9.95030220893;0.163066958992;-0.3546951434516825;10.247183;565.570749732;787.620509188;0.3843744265909743;583.2868;26.3494514196;0.00927795301254;-0.9777817926546022;26.417027;339.953984911;0.14988848442;-1.2427311095407343;340.27985;0
